'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for MOUNT BAW BAW Victoria for September 2014,,,,,,,,,,
Issued at 22:31 GMT on Wednesday 01 October 2014,,,,,,,,,,
© Copyright Commonwealth of Australia 2014 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
MOUNT BAW BAW,01/09/2014,1.5,0.0, ,7.4,3.6,99,56,5.25,8.01
MOUNT BAW BAW,02/09/2014,0.7,30.6, ,-0.2,-1.2,99,99,0.57,6.03
MOUNT BAW BAW,03/09/2014,1.1,10.0, ,2.2,-3.2,99,91,1.36,13.71
MOUNT BAW BAW,04/09/2014,1.5,0.0, ,4.9,-2.3,99,52,2.36,14.20
MOUNT BAW BAW,05/09/2014,1.9,0.0, ,7.1,-1.6,99,26,2.34,16.61
MOUNT BAW BAW,06/09/2014,2.1,0.0, ,8.7,1.0,96,16,1.84,17.15
MOUNT BAW BAW,07/09/2014,2.2,0.0, ,10.6,1.5,96,37,2.47,17.19
MOUNT BAW BAW,08/09/2014,1.8,0.0, ,8.4,2.5,96,64,5.65,16.55
MOUNT BAW BAW,09/09/2014,1.0,0.8, ,6.2,4.7,99,82,7.19,7.82
MOUNT BAW BAW,10/09/2014,0.9,22.2, ,3.5,1.3,99,90,5.68,12.17
MOUNT BAW BAW,11/09/2014,0.7,6.0, ,0.7,0.6,99,97,6.85,11.26
MOUNT BAW BAW,12/09/2014,0.8,5.4, ,5.0,-2.3,99,97,3.15,9.91
MOUNT BAW BAW,13/09/2014,2.0,0.0, ,9.5,-0.8,99,52,2.76,17.36
MOUNT BAW BAW,14/09/2014,1.4,0.0, ,6.4,1.1,99,78,3.94,15.38
MOUNT BAW BAW,15/09/2014,1.6,0.0, ,10.1,2.3,99,58,2.99,10.50
MOUNT BAW BAW,16/09/2014,1.4,0.0, ,7.6,3.7,99,57,4.96,5.20
MOUNT BAW BAW,17/09/2014,0.7,14.6, ,-0.2,-1.2,99,99,5.35,12.32
MOUNT BAW BAW,18/09/2014,0.6,13.6, ,-0.2,-3.1,99,99,4.38,9.16
MOUNT BAW BAW,19/09/2014,0.6,16.8, ,0.3,-2.6,99,99,3.81,7.82
MOUNT BAW BAW,20/09/2014,1.2,6.6, ,6.5,-1.5,99,75,4.60,9.39
MOUNT BAW BAW,21/09/2014,2.2,0.2, ,9.0,-2.1,99,26,1.39,18.71
MOUNT BAW BAW,22/09/2014,2.8,0.0, ,12.8,3.8,95,33,2.14,20.51
MOUNT BAW BAW,23/09/2014,3.3,0.0, ,13.2,6.0,75,16,2.81,18.84
MOUNT BAW BAW,24/09/2014,1.7,0.0, ,12.6,6.3,99,57,3.12,8.26
MOUNT BAW BAW,25/09/2014,1.6,20.0, ,5.4,3.9,99,37,3.89,6.36
MOUNT BAW BAW,26/09/2014,0.9,1.2, ,5.2,-0.8,99,96,3.47,9.48
MOUNT BAW BAW,27/09/2014,1.9,0.4, ,10.5,1.0,99,71,3.68,16.69
MOUNT BAW BAW,28/09/2014,3.1,0.2, ,13.1,3.9,83,49,6.48,19.36
MOUNT BAW BAW,29/09/2014,3.0,0.4, ,12.9,1.7,99,38,4.50,19.92
MOUNT BAW BAW,30/09/2014,2.2,0.0, ,9.7,3.3,99,60,7.02,17.24
Totals:,,48.4,149, ,,,,,, 
