'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for MOUNT BAW BAW Victoria for June 2010,,,,,,,,,,
Issued at 04:44 GMT on Monday 26 July 2010,,,,,,,,,,
© Copyright Commonwealth of Australia 2010 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
MOUNT BAW BAW,01/06/2010,0.6,0.0, ,5.5,1.4,99,85,2.62,12.06
MOUNT BAW BAW,02/06/2010,0.5,0.0, ,4.5,1.3,99,88,2.59,8.92
MOUNT BAW BAW,03/06/2010,0.8,0.0, ,7.4,-0.3,99,40,1.16,11.98
MOUNT BAW BAW,04/06/2010,0.9,0.0, ,7.4,1.4,89,38,1.33,11.93
MOUNT BAW BAW,05/06/2010,0.9,0.0, ,2.4,-0.8,99,51,3.85,8.06
MOUNT BAW BAW,06/06/2010,0.3,22.6, ,-0.4,-1.2,99,99,2.94,9.83
MOUNT BAW BAW,07/06/2010,0.4,2.8, ,1.6,-2.6,99,97,0.23,11.34
MOUNT BAW BAW,08/06/2010,0.4,0.0, ,-1.4,-3.5,99,93,0.47,10.51
MOUNT BAW BAW,09/06/2010,0.4,0.0, ,-1.7,-3.4,99,98,0.00,8.42
MOUNT BAW BAW,10/06/2010,0.4,10.8, ,-0.4,-3.2,99,99,0.31,9.06
MOUNT BAW BAW,11/06/2010,0.2,6.4, ,0.0,-2.1,99,99,6.76,7.86
MOUNT BAW BAW,12/06/2010,0.3,17.4, ,-0.7,-2.5,99,99,1.19,7.94
MOUNT BAW BAW,13/06/2010,0.4,4.8, ,-0.4,-2.4,99,99,0.00,9.80
MOUNT BAW BAW,14/06/2010,0.4,0.2, ,1.9,-2.4,99,93,0.67,11.53
MOUNT BAW BAW,15/06/2010,0.4,0.0, ,1.8,-1.9,99,90,3.65,10.64
MOUNT BAW BAW,16/06/2010,0.3,0.0, ,3.3,-1.2,99,94,6.13,8.04
MOUNT BAW BAW,17/06/2010,0.2,13.2, ,1.1,0.7,99,99,7.48,7.66
MOUNT BAW BAW,18/06/2010,0.3,8.8, ,2.1,-2.1,99,99,5.03,11.22
MOUNT BAW BAW,19/06/2010,0.2,5.2, ,2.6,-1.7,99,99,6.93,9.92
MOUNT BAW BAW,20/06/2010,0.3,3.0, ,3.1,-0.2,99,99,4.67,7.22
MOUNT BAW BAW,21/06/2010,0.4,16.8, ,4.0,-2.9,99,35,0.17,11.47
MOUNT BAW BAW,22/06/2010,0.8,0.0, ,5.3,-2.0,97,43,1.80,11.44
MOUNT BAW BAW,23/06/2010,0.6,0.0, ,6.1,-0.1,97,74,1.93,10.86
MOUNT BAW BAW,24/06/2010,0.5,0.0, ,5.0,1.5,99,82,4.41,11.00
MOUNT BAW BAW,25/06/2010,0.5,0.0, ,4.0,2.2,99,85,5.60,7.79
MOUNT BAW BAW,26/06/2010,0.3,37.8, ,-1.2,-2.9,99,98,0.72,7.78
MOUNT BAW BAW,27/06/2010,0.3,18.6, ,-1.6,-3.0,99,98,0.00,8.87
MOUNT BAW BAW,28/06/2010,0.4,2.4, ,-1.8,-5.9,99,96,0.00,11.56
MOUNT BAW BAW,29/06/2010,0.3,0.0, ,-2.0,-5.6,99,97,0.00,11.10
MOUNT BAW BAW,30/06/2010,0.3,0.2, ,-1.6,-4.1,99,97,0.00,10.15
Totals:,,13,171, ,,,,,, 
