'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for WILSONS PROMONTORY LIGHTHOUSE Victoria for June 2015,,,,,,,,,,
Issued at 22:31 GMT on Wednesday 01 July 2015,,,,,,,,,,
© Copyright Commonwealth of Australia 2015 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
WILSONS PROMONTORY LIGHTHOUSE,01/06/2015,2.5,18.8, ,10.1,7.3,75,55,13.08,7.01
WILSONS PROMONTORY LIGHTHOUSE,02/06/2015,1.8,0.0, ,11.5,8.6,75,64,6.67,7.06
WILSONS PROMONTORY LIGHTHOUSE,03/06/2015,0.9,0.0, ,11.7,8.1,79,62,1.87,8.28
WILSONS PROMONTORY LIGHTHOUSE,04/06/2015,1.6,0.0, ,12.1,7.9,84,54,4.99,7.43
WILSONS PROMONTORY LIGHTHOUSE,05/06/2015,1.1,0.6, ,12.5,8.0,84,68,3.63,8.02
WILSONS PROMONTORY LIGHTHOUSE,06/06/2015,1.1,0.4, ,14.3,10.2,100,78,11.37,3.64
WILSONS PROMONTORY LIGHTHOUSE,07/06/2015,2.7,0.0, ,16.2,11.2,80,59,10.92,7.70
WILSONS PROMONTORY LIGHTHOUSE,08/06/2015,2.6,0.0, ,15.8,13.0,74,63,9.44,4.11
WILSONS PROMONTORY LIGHTHOUSE,09/06/2015,2.4,5.0, ,11.9,9.6,90,57,17.96,7.35
WILSONS PROMONTORY LIGHTHOUSE,10/06/2015,2.0,0.8, ,11.3,8.9,83,63,12.43,5.82
WILSONS PROMONTORY LIGHTHOUSE,11/06/2015,1.0,0.0, ,11.4,9.5,97,78,7.57,4.74
WILSONS PROMONTORY LIGHTHOUSE,12/06/2015,0.7,0.2, ,11.1,9.6,97,83,5.02,4.45
WILSONS PROMONTORY LIGHTHOUSE,13/06/2015,0.5,0.2, ,14.5,8.0,100,94,2.32,7.62
WILSONS PROMONTORY LIGHTHOUSE,14/06/2015,0.8,0.0, ,15.8,9.2,100,79,3.45,7.09
WILSONS PROMONTORY LIGHTHOUSE,15/06/2015,0.6,0.0, ,14.0,11.3,100,90,10.47,4.62
WILSONS PROMONTORY LIGHTHOUSE,16/06/2015,0.4,1.8, ,15.1,12.8,100,97,5.94,3.33
WILSONS PROMONTORY LIGHTHOUSE,17/06/2015,0.7,0.4, ,13.2,12.6,100,86,7.27,3.46
WILSONS PROMONTORY LIGHTHOUSE,18/06/2015,1.2,0.2, ,11.2,10.5,91,77,10.38,5.73
WILSONS PROMONTORY LIGHTHOUSE,19/06/2015,1.6,0.0, ,10.2,8.5,83,63,7.05,6.54
WILSONS PROMONTORY LIGHTHOUSE,20/06/2015,1.3,0.2, ,10.8,8.1,93,66,6.44,5.05
WILSONS PROMONTORY LIGHTHOUSE,21/06/2015,0.8,1.8, ,11.6,8.4,100,75,4.56,5.59
WILSONS PROMONTORY LIGHTHOUSE,22/06/2015,1.3,0.6, ,13.5,8.0,82,66,4.03,6.42
WILSONS PROMONTORY LIGHTHOUSE,23/06/2015,1.8,0.0, ,15.2,9.6,81,56,5.10,7.07
WILSONS PROMONTORY LIGHTHOUSE,24/06/2015,1.2,0.6, ,13.9,11.9,100,70,7.99,6.95
WILSONS PROMONTORY LIGHTHOUSE,25/06/2015,1.2,2.6, ,12.9,9.6,100,74,10.88,6.88
WILSONS PROMONTORY LIGHTHOUSE,26/06/2015,1.1,0.6, ,13.4,10.3,100,75,8.29,6.80
WILSONS PROMONTORY LIGHTHOUSE,27/06/2015,1.0,0.0, ,12.6,10.5,97,78,8.34,5.39
WILSONS PROMONTORY LIGHTHOUSE,28/06/2015,1.2,0.6, ,13.3,10.5,100,74,10.92,4.16
WILSONS PROMONTORY LIGHTHOUSE,29/06/2015, ,0.0, , ,11.2,98,79,8.62,4.77
WILSONS PROMONTORY LIGHTHOUSE,30/06/2015, , , ,11.7, ,99,80,6.59,4.59
Totals:,,37.1,35.4, ,,,,,, 
