'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SHEPPARTON AIRPORT Victoria for June 2020,,,,,,,,,,
Issued at 22:30 GMT on Wednesday 01 July 2020,,,,,,,,,,
© Copyright Commonwealth of Australia 2020 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SHEPPARTON AIRPORT,01/06/2020,0.9,8.8, ,10.8,8.2,100,74,5.39,5.10
SHEPPARTON AIRPORT,02/06/2020,0.8,7.6, ,12.2,4.7,100,80,4.09,7.73
SHEPPARTON AIRPORT,03/06/2020,1.6,0.0, ,14.2,7.4,99,57,5.54,9.96
SHEPPARTON AIRPORT,04/06/2020,1.0,0.0, ,14.0,1.8,99,53,1.73,10.07
SHEPPARTON AIRPORT,05/06/2020,0.6,0.0, ,13.5,-0.5,100,65,0.36,10.03
SHEPPARTON AIRPORT,06/06/2020,0.5,0.0, ,8.8,0.0,100,94,0.59,7.72
SHEPPARTON AIRPORT,07/06/2020,1.2,0.4, ,13.2,1.8,100,57,2.93,9.95
SHEPPARTON AIRPORT,08/06/2020,0.8,0.0, ,13.4,-1.1,100,58,1.10,9.93
SHEPPARTON AIRPORT,09/06/2020,0.7,0.0, ,14.5,-1.9,100,61,0.84,9.63
SHEPPARTON AIRPORT,10/06/2020,0.8,0.0, ,16.6,0.8,100,66,1.20,9.59
SHEPPARTON AIRPORT,11/06/2020,0.7,0.2, ,14.6,1.9,100,61,0.70,9.41
SHEPPARTON AIRPORT,12/06/2020,0.7,0.0, ,15.2,-1.0,100,69,1.00,9.69
SHEPPARTON AIRPORT,13/06/2020,0.9,0.0, ,15.3,3.2,100,80,3.92,8.06
SHEPPARTON AIRPORT,14/06/2020,1.1,4.6, ,13.7,8.4,100,69,4.74,8.46
SHEPPARTON AIRPORT,15/06/2020,0.9,0.2, ,15.6,8.6,100,79,4.16,7.87
SHEPPARTON AIRPORT,16/06/2020,1.0,0.4, ,16.2,8.9,100,75,4.01,8.07
SHEPPARTON AIRPORT,17/06/2020,1.0,0.4, ,14.9,5.2,100,53,1.65,9.66
SHEPPARTON AIRPORT,18/06/2020,1.0,0.0, ,16.3,1.4,100,67,2.24,9.64
SHEPPARTON AIRPORT,19/06/2020,1.0,0.0, ,14.6,7.7,93,79,4.87,5.51
SHEPPARTON AIRPORT,20/06/2020,0.8,3.8, ,15.3,10.6,100,80,3.08,7.57
SHEPPARTON AIRPORT,21/06/2020,0.7,5.6, ,12.0,4.5,100,76,1.69,6.72
SHEPPARTON AIRPORT,22/06/2020,0.8,0.4, ,12.4,3.8,100,74,2.53,8.51
SHEPPARTON AIRPORT,23/06/2020,0.8,3.2, ,13.6,5.9,100,74,2.14,6.62
SHEPPARTON AIRPORT,24/06/2020,1.0,0.2, ,15.7,4.7,100,74,3.34,9.15
SHEPPARTON AIRPORT,25/06/2020,0.8,0.2, ,14.0,8.0,100,74,2.65,5.38
SHEPPARTON AIRPORT,26/06/2020,0.8,3.4, ,13.2,1.2,100,65,1.67,9.69
SHEPPARTON AIRPORT,27/06/2020,0.9,0.0, ,13.7,0.7,100,56,1.54,9.87
SHEPPARTON AIRPORT,28/06/2020,0.7,0.0, ,14.0,-0.9,100,56,0.81,9.90
SHEPPARTON AIRPORT,29/06/2020,0.8,0.0, ,14.6,-1.7,100,55,1.16,9.93
SHEPPARTON AIRPORT,30/06/2020,1.1,0.2, ,14.3,2.0,100,68,3.69,8.69
Totals:,,26.4,39.6, ,,,,,, 
