'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SHEPPARTON AIRPORT Victoria for July 2012,,,,,,,,,,
Issued at 22:38 GMT on Wednesday 01 August 2012,,,,,,,,,,
© Copyright Commonwealth of Australia 2012 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SHEPPARTON AIRPORT,01/07/2012,0.6,2.8, ,8.9,1.9,99,83,3.48,3.59
SHEPPARTON AIRPORT,02/07/2012,1.3,0.0, ,13.4,3.4,95,62,4.55,7.04
SHEPPARTON AIRPORT,03/07/2012,1.3,0.0, ,14.5,4.1,97,58,3.49,7.58
SHEPPARTON AIRPORT,04/07/2012,1.4,0.0, ,13.9,2.6,99,53,3.82,7.01
SHEPPARTON AIRPORT,05/07/2012,0.9,0.0, ,13.4,0.0,99,45,1.17,8.71
SHEPPARTON AIRPORT,06/07/2012,0.6,0.0, ,13.4,-3.4,99,50,0.38,8.77
SHEPPARTON AIRPORT,07/07/2012,0.8,0.0, ,13.1,-4.1,99,43,0.87,8.80
SHEPPARTON AIRPORT,08/07/2012,1.1,0.0, ,14.1,-2.1,99,56,2.27,8.73
SHEPPARTON AIRPORT,09/07/2012,1.5,0.0, ,15.1,4.1,90,58,3.68,5.70
SHEPPARTON AIRPORT,10/07/2012,1.3,9.4, ,12.1,9.0,99,61,5.60,2.29
SHEPPARTON AIRPORT,11/07/2012,1.2,15.0, ,14.6,9.2,98,68,4.19,7.87
SHEPPARTON AIRPORT,12/07/2012,0.7,0.0, ,12.9,8.1,99,84,3.92,2.47
SHEPPARTON AIRPORT,13/07/2012,0.8,0.0, ,14.3,8.8,100,78,1.95,4.94
SHEPPARTON AIRPORT,14/07/2012,1.3,6.8, ,14.2,7.4,99,65,4.41,5.32
SHEPPARTON AIRPORT,15/07/2012,1.1,3.6, ,12.1,4.2,93,73,4.47,6.06
SHEPPARTON AIRPORT,16/07/2012,0.8,0.2, ,13.7,6.5,99,80,3.04,3.91
SHEPPARTON AIRPORT,17/07/2012,1.5,0.0, ,15.4,9.4,96,57,3.62,7.38
SHEPPARTON AIRPORT,18/07/2012,1.2,0.0, ,12.5,3.5,97,54,2.69,7.30
SHEPPARTON AIRPORT,19/07/2012,1.0,0.0, ,13.3,-1.6,99,55,1.39,8.74
SHEPPARTON AIRPORT,20/07/2012,0.7,0.0, ,12.7,4.1,99,78,1.13,6.44
SHEPPARTON AIRPORT,21/07/2012,1.4,0.0, ,15.9,2.1,100,56,2.65,9.87
SHEPPARTON AIRPORT,22/07/2012,1.2,0.0, ,15.7,0.8,99,56,1.69,10.01
SHEPPARTON AIRPORT,23/07/2012,0.9,0.0, ,15.6,-0.3,99,53,0.75,10.21
SHEPPARTON AIRPORT,24/07/2012,1.1,0.2, ,13.5,0.5,99,64,2.23,9.14
SHEPPARTON AIRPORT,25/07/2012,1.3,0.0, ,14.3,6.0,96,69,4.76,4.54
SHEPPARTON AIRPORT,26/07/2012,0.7,4.6, ,10.3,5.2,99,82,3.84,4.22
SHEPPARTON AIRPORT,27/07/2012,1.0,1.0, ,12.9,7.7,99,73,2.96,5.49
SHEPPARTON AIRPORT,28/07/2012,1.1,0.0, ,12.6,3.4,96,74,4.22,8.53
SHEPPARTON AIRPORT,29/07/2012,1.4,0.0, ,12.4,3.0,98,59,4.07,8.84
SHEPPARTON AIRPORT,30/07/2012,1.8,0.0, ,13.5,4.6,94,55,5.23,9.50
SHEPPARTON AIRPORT,31/07/2012,1.3,0.0, ,12.6,0.2,99,49,2.14,11.22
Totals:,,34.3,43.6, ,,,,,, 
