'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for HUNTERS HILL Victoria for April 2020,,,,,,,,,,
Issued at 22:30 GMT on Friday 01 May 2020,,,,,,,,,,
© Copyright Commonwealth of Australia 2020 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
HUNTERS HILL,01/04/2020,2.6,0.0, ,20.4,11.0,61,61,1.01,17.11
HUNTERS HILL,02/04/2020,2.0,16.6, ,15.1,12.0,61,61,2.69,5.31
HUNTERS HILL,03/04/2020,1.3,14.0, ,13.1,9.2,61,61,0.78,5.76
HUNTERS HILL,04/04/2020,2.2,12.6, ,10.2,9.0,61,61,5.00,6.35
HUNTERS HILL,05/04/2020,1.6,24.8, ,8.9,3.1,61,61,3.61,3.81
HUNTERS HILL,06/04/2020,2.0,15.8, ,13.0,4.3,61,61,1.79,14.85
HUNTERS HILL,07/04/2020,1.7,0.0, ,13.7,6.2,61,61,0.78,12.76
HUNTERS HILL,08/04/2020,1.8,0.0, ,17.3,9.2,61,61,1.07,9.50
HUNTERS HILL,09/04/2020,2.2,4.4, ,18.4,8.4,61,61,1.35,14.32
HUNTERS HILL,10/04/2020,1.9,0.2, ,15.8,10.6,61,61,1.99,8.67
HUNTERS HILL,11/04/2020,2.1,5.4, ,9.6,8.3,61,61,4.32,9.11
HUNTERS HILL,12/04/2020,1.8,2.0, ,12.6,2.4,61,61,1.27,16.02
HUNTERS HILL,13/04/2020,1.6,0.0, ,15.8,6.8,61,61,0.62,11.70
HUNTERS HILL,14/04/2020,1.7,0.0, ,18.3,8.7,61,61,0.48,12.60
HUNTERS HILL,15/04/2020,2.3,0.2, ,20.6,10.4,61,61,1.26,15.40
HUNTERS HILL,16/04/2020,2.1,1.2, ,17.9,12.5,61,61,2.58,7.48
HUNTERS HILL,17/04/2020,2.0,0.6, ,12.0,5.0,61,61,2.65,14.56
HUNTERS HILL,18/04/2020,1.9,0.0, ,13.0,5.7,61,61,1.87,13.56
HUNTERS HILL,19/04/2020,1.6,0.0, ,13.9,5.1,61,61,1.01,12.80
HUNTERS HILL,20/04/2020,1.6,2.0, ,12.7,5.5,61,61,1.95,8.39
HUNTERS HILL,21/04/2020,1.7,0.0, ,14.5,6.8,61,61,1.84,9.30
HUNTERS HILL,22/04/2020,2.0,0.0, ,14.8,8.5,61,61,2.09,13.81
HUNTERS HILL,23/04/2020,1.4,0.0, ,13.9,6.8,61,61,0.79,10.61
HUNTERS HILL,24/04/2020,1.4,3.2, ,13.8,8.3,61,61,1.10,8.33
HUNTERS HILL,25/04/2020,1.5,0.4, ,15.6,8.0,61,61,0.93,11.42
HUNTERS HILL,26/04/2020,1.6,17.2, ,10.9,9.9,61,61,2.84,2.10
HUNTERS HILL,27/04/2020,1.5,2.4, ,14.3,5.2,61,61,0.98,13.65
HUNTERS HILL,28/04/2020,1.8,0.0, ,16.4,7.8,61,61,1.94,11.58
HUNTERS HILL,29/04/2020,2.0,68.4, ,13.1,11.4,61,61,4.35,1.04
HUNTERS HILL,30/04/2020,1.4,68.2, ,5.2,4.8,61,61,3.20,5.95
Totals:,,54.3,259.6, ,,,,,, 
