'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for HUNTERS HILL Victoria for November 2012,,,,,,,,,,
Issued at 22:38 GMT on Saturday 01 December 2012,,,,,,,,,,
© Copyright Commonwealth of Australia 2012 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
HUNTERS HILL,01/11/2012,3.5,0.0, ,15.2,14.8,99,31,4.02,17.12
HUNTERS HILL,02/11/2012,4.2,1.6, ,18.5,2.0,84,34,1.33,29.62
HUNTERS HILL,03/11/2012,4.0,0.2, ,18.8,6.7,81,41,1.36,25.43
HUNTERS HILL,04/11/2012,4.7,0.0, ,22.2,9.5,77,37,1.02,28.89
HUNTERS HILL,05/11/2012,4.1,0.0, ,23.2,14.3,99,43,1.66,21.18
HUNTERS HILL,06/11/2012,3.8,1.6, ,22.9,15.3,100,47,2.83,17.93
HUNTERS HILL,07/11/2012,2.0,24.2, ,14.6,13.7,100,100,1.36,12.86
HUNTERS HILL,08/11/2012,3.9,66.6, ,18.5,11.4,100,59,2.15,24.51
HUNTERS HILL,09/11/2012,4.5,2.4, ,15.0,9.8,74,45,3.11,29.47
HUNTERS HILL,10/11/2012,4.4,0.0, ,17.9,3.4,89,30,1.23,30.71
HUNTERS HILL,11/11/2012,4.8,0.0, ,19.8,7.3,71,26,1.14,31.00
HUNTERS HILL,12/11/2012,5.4,0.0, ,23.4,9.8,64,32,2.43,28.53
HUNTERS HILL,13/11/2012,4.6,0.0, ,19.4,8.2,91,50,1.25,30.77
HUNTERS HILL,14/11/2012,4.7,0.0, ,19.4,7.3,90,39,1.24,30.86
HUNTERS HILL,15/11/2012,5.1,0.0, ,19.8,11.3,60,29,2.02,28.71
HUNTERS HILL,16/11/2012,4.6,0.0, ,19.0,9.9,67,37,1.20,28.93
HUNTERS HILL,17/11/2012,4.5,0.0, ,18.8,6.2,73,46,1.35,29.82
HUNTERS HILL,18/11/2012,4.2,0.0, ,15.7,8.0,99,41,2.71,27.91
HUNTERS HILL,19/11/2012,4.7,3.0, ,19.6,4.3,91,44,2.05,31.04
HUNTERS HILL,20/11/2012,5.0,0.2, ,21.6,6.9,87,36,1.59,31.41
HUNTERS HILL,21/11/2012,5.8,0.0, ,23.6,10.7,84,25,2.55,31.00
HUNTERS HILL,22/11/2012,5.2,0.0, ,22.4,7.4,86,34,1.48,31.97
HUNTERS HILL,23/11/2012,5.4,0.0, ,24.3,11.2,67,43,1.18,31.60
HUNTERS HILL,24/11/2012,5.6,0.0, ,25.5,14.8,69,34,1.25,30.57
HUNTERS HILL,25/11/2012,6.7,0.0, ,29.9,17.0,57,23,1.78,32.56
HUNTERS HILL,26/11/2012,4.9,0.0, ,25.8,17.2,65,33,1.51,23.03
HUNTERS HILL,27/11/2012,4.0,2.0, ,20.8,13.4,100,44,1.12,22.11
HUNTERS HILL,28/11/2012,5.1,1.8, ,26.1,13.5,93,40,0.70,28.84
HUNTERS HILL,29/11/2012,6.4,0.0, ,29.9,17.1,86,44,1.20,32.85
HUNTERS HILL,30/11/2012,4.9,0.0, ,27.5,20.0,72,50,2.31,20.76
Totals:,,140.7,103.6, ,,,,,, 
