'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for MELBOURNE (OLYMPIC PARK) Victoria for January 2020,,,,,,,,,,
Issued at 22:30 GMT on Friday 31 January 2020,,,,,,,,,,
© Copyright Commonwealth of Australia 2020 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
MELBOURNE (OLYMPIC PARK),01/01/2020,5.7,0.0, ,24.9,11.8,94,35,2.15,31.60
MELBOURNE (OLYMPIC PARK),02/01/2020,5.6,0.0, ,25.0,12.8,92,46,2.24,31.61
MELBOURNE (OLYMPIC PARK),03/01/2020,6.6,0.0, ,36.6,13.7,90,20,1.32,30.70
MELBOURNE (OLYMPIC PARK),04/01/2020,5.9,0.0, ,26.8,18.6,79,32,3.87,22.84
MELBOURNE (OLYMPIC PARK),05/01/2020,2.0,2.2, ,16.7,12.7,91,56,3.54,5.07
MELBOURNE (OLYMPIC PARK),06/01/2020,1.0,8.2, ,18.0,11.9,100,81,1.31,3.19
MELBOURNE (OLYMPIC PARK),07/01/2020,1.8,1.2, ,20.1,12.6,96,79,2.23,7.73
MELBOURNE (OLYMPIC PARK),08/01/2020,4.7,0.0, ,23.8,16.8,88,70,2.98,26.91
MELBOURNE (OLYMPIC PARK),09/01/2020,6.5,0.0, ,31.9,17.9,87,38,2.29,29.85
MELBOURNE (OLYMPIC PARK),10/01/2020,4.7,0.0, ,32.9,20.1,96,35,3.73,10.05
MELBOURNE (OLYMPIC PARK),11/01/2020,3.7,15.6, ,19.3,13.5,84,52,3.38,18.18
MELBOURNE (OLYMPIC PARK),12/01/2020,4.0,0.0, ,19.9,14.2,85,59,3.44,21.90
MELBOURNE (OLYMPIC PARK),13/01/2020,6.5,0.0, ,32.2,12.7,92,25,2.44,28.08
MELBOURNE (OLYMPIC PARK),14/01/2020,6.2,0.0, ,33.8,16.7,93,28,1.75,27.36
MELBOURNE (OLYMPIC PARK),15/01/2020,6.3,0.0, ,36.8,19.5,98,27,2.72,20.80
MELBOURNE (OLYMPIC PARK),16/01/2020,3.7,19.6, ,19.6,15.7,97,52,3.87,18.55
MELBOURNE (OLYMPIC PARK),17/01/2020,5.2,0.0, ,24.8,14.4,81,49,3.94,24.40
MELBOURNE (OLYMPIC PARK),18/01/2020,5.4,0.0, ,29.4,13.9,94,45,1.80,27.20
MELBOURNE (OLYMPIC PARK),19/01/2020,4.5,0.0, ,25.5,17.5,92,64,2.49,23.89
MELBOURNE (OLYMPIC PARK),20/01/2020,2.1,0.4, ,21.8,19.1,100,76,3.11,8.78
MELBOURNE (OLYMPIC PARK),21/01/2020,5.1,44.0, ,23.5,14.8,89,47,2.51,28.43
MELBOURNE (OLYMPIC PARK),22/01/2020,6.1,0.0, ,31.7,14.1,100,25,5.19,12.40
MELBOURNE (OLYMPIC PARK),23/01/2020,3.7,22.8, ,22.6,12.9,100,35,3.36,13.40
MELBOURNE (OLYMPIC PARK),24/01/2020,4.4,1.2, ,24.1,11.7,76,35,2.15,20.60
MELBOURNE (OLYMPIC PARK),25/01/2020,5.6,0.0, ,27.4,13.0,93,38,2.07,29.99
MELBOURNE (OLYMPIC PARK),26/01/2020,4.2,0.0, ,23.6,15.8,100,63,1.95,24.02
MELBOURNE (OLYMPIC PARK),27/01/2020,4.5,0.0, ,23.1,12.8,97,52,1.97,26.13
MELBOURNE (OLYMPIC PARK),28/01/2020,4.9,0.0, ,25.4,13.6,98,39,1.80,26.47
MELBOURNE (OLYMPIC PARK),29/01/2020,5.6,0.0, ,31.5,15.2,94,18,1.06,29.45
MELBOURNE (OLYMPIC PARK),30/01/2020,7.5,0.0, ,39.4,16.4,100,11,2.12,29.29
MELBOURNE (OLYMPIC PARK),31/01/2020,7.5,0.0, ,42.9,21.5,73,19,3.00,18.30
Totals:,,151.2,115.2, ,,,,,, 
