'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for MELBOURNE (OLYMPIC PARK) Victoria for July 2014,,,,,,,,,,
Issued at 22:31 GMT on Friday 01 August 2014,,,,,,,,,,
© Copyright Commonwealth of Australia 2014 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
MELBOURNE (OLYMPIC PARK),01/07/2014,1.0,0.4, ,13.3,8.9,82,69,2.19,4.22
MELBOURNE (OLYMPIC PARK),02/07/2014,1.5,0.0, ,16.7,10.9,73,51,2.51,7.14
MELBOURNE (OLYMPIC PARK),03/07/2014,1.4,0.0, ,13.1,7.4,85,68,5.57,8.72
MELBOURNE (OLYMPIC PARK),04/07/2014,1.7,0.0, ,12.8,8.3,85,63,6.69,6.55
MELBOURNE (OLYMPIC PARK),05/07/2014,1.4,0.0, ,15.3,8.9,81,62,3.42,3.94
MELBOURNE (OLYMPIC PARK),06/07/2014,0.9,0.2, ,13.8,10.5,93,71,2.44,5.77
MELBOURNE (OLYMPIC PARK),07/07/2014,1.3,0.0, ,15.8,9.5,92,56,2.99,8.52
MELBOURNE (OLYMPIC PARK),08/07/2014,2.3,0.0, ,15.1,9.4,81,51,6.46,8.57
MELBOURNE (OLYMPIC PARK),09/07/2014,1.6,0.2, ,11.7,9.4,91,49,4.74,3.95
MELBOURNE (OLYMPIC PARK),10/07/2014,1.3,5.0, ,14.7,7.8,83,67,3.62,7.14
MELBOURNE (OLYMPIC PARK),11/07/2014,1.5,1.2, ,14.6,7.9,82,66,4.78,7.64
MELBOURNE (OLYMPIC PARK),12/07/2014,0.9,4.4, ,10.4,7.3,94,66,2.44,6.57
MELBOURNE (OLYMPIC PARK),13/07/2014,0.8,2.4, ,13.6,5.1,94,62,1.24,8.12
MELBOURNE (OLYMPIC PARK),14/07/2014,0.8,0.0, ,13.5,6.9,97,61,1.16,5.55
MELBOURNE (OLYMPIC PARK),15/07/2014,1.3,0.0, ,13.2,6.9,86,64,3.66,3.01
MELBOURNE (OLYMPIC PARK),16/07/2014,1.8,2.0, ,14.7,9.9,87,55,4.98,7.88
MELBOURNE (OLYMPIC PARK),17/07/2014,1.7,0.2, ,12.3,8.7,82,50,4.01,8.04
MELBOURNE (OLYMPIC PARK),18/07/2014,1.3,2.4, ,12.5,6.1,92,60,3.83,8.76
MELBOURNE (OLYMPIC PARK),19/07/2014,0.8,0.2, ,12.7,8.2,94,73,1.75,5.97
MELBOURNE (OLYMPIC PARK),20/07/2014,0.7,0.2, ,13.7,7.7,100,71,0.77,8.43
MELBOURNE (OLYMPIC PARK),21/07/2014,0.8,0.0, ,12.9,4.8,100,71,1.12,8.61
MELBOURNE (OLYMPIC PARK),22/07/2014,0.8,0.0, ,12.2,5.2,100,69,1.33,7.70
MELBOURNE (OLYMPIC PARK),23/07/2014,1.1,0.0, ,14.1,4.1,100,56,2.18,9.09
MELBOURNE (OLYMPIC PARK),24/07/2014,1.1,0.0, ,15.0,4.2,97,63,2.21,5.45
MELBOURNE (OLYMPIC PARK),25/07/2014,1.7,0.0, ,16.4,8.6,84,64,4.20,7.19
MELBOURNE (OLYMPIC PARK),26/07/2014,1.1,0.0, ,14.8,12.2,95,70,2.68,3.28
MELBOURNE (OLYMPIC PARK),27/07/2014,1.7,1.4, ,16.8,7.2,95,52,3.26,9.26
MELBOURNE (OLYMPIC PARK),28/07/2014,2.5,0.0, ,16.9,10.0,79,50,5.53,9.98
MELBOURNE (OLYMPIC PARK),29/07/2014,2.2,0.0, ,16.8,11.6,75,63,5.77,5.33
MELBOURNE (OLYMPIC PARK),30/07/2014,2.2,0.0, ,19.3,12.1,84,55,4.66,6.09
MELBOURNE (OLYMPIC PARK),31/07/2014,3.2,0.0, ,19.7,13.7,89,35,6.20,8.44
Totals:,,44.4,20.2, ,,,,,, 
