'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for WARRNAMBOOL AIRPORT NDB Victoria for September 2016,,,,,,,,,,
Issued at 22:31 GMT on Saturday 01 October 2016,,,,,,,,,,
© Copyright Commonwealth of Australia 2016 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
WARRNAMBOOL AIRPORT NDB,01/09/2016,1.6,0.4, ,14.1,8.5,94,69,3.28,10.89
WARRNAMBOOL AIRPORT NDB,02/09/2016,1.8,0.0, ,14.4,4.5,94,65,2.80,14.79
WARRNAMBOOL AIRPORT NDB,03/09/2016,1.7,0.0, ,14.5,2.3,94,67,4.81,9.41
WARRNAMBOOL AIRPORT NDB,04/09/2016,1.6,2.6, ,14.6,7.2,94,74,5.33,10.05
WARRNAMBOOL AIRPORT NDB,05/09/2016,1.7,0.0, ,15.9,9.7,94,73,4.13,10.59
WARRNAMBOOL AIRPORT NDB,06/09/2016,2.0,0.0, ,17.7,3.9,96,72,3.37,15.81
WARRNAMBOOL AIRPORT NDB,07/09/2016,2.7,0.0, ,19.2,6.6,94,63,5.47,17.07
WARRNAMBOOL AIRPORT NDB,08/09/2016,1.8,0.0, ,18.8,12.5,95,68,4.59,5.97
WARRNAMBOOL AIRPORT NDB,09/09/2016,0.9,30.6, ,14.2,12.2,95,93,4.74,3.95
WARRNAMBOOL AIRPORT NDB,10/09/2016,1.9,25.6, ,13.6,9.8,94,68,5.29,11.39
WARRNAMBOOL AIRPORT NDB,11/09/2016,1.8,1.2, ,15.4,7.9,94,75,4.66,12.86
WARRNAMBOOL AIRPORT NDB,12/09/2016,1.7,10.4, ,13.1,7.2,94,65,2.62,11.83
WARRNAMBOOL AIRPORT NDB,13/09/2016,1.2,0.6, ,12.9,7.5,94,80,4.78,5.49
WARRNAMBOOL AIRPORT NDB,14/09/2016,1.8,24.0, ,13.8,8.3,94,68,5.06,8.96
WARRNAMBOOL AIRPORT NDB,15/09/2016,1.7,14.4, ,13.6,6.7,94,72,6.11,9.95
WARRNAMBOOL AIRPORT NDB,16/09/2016,2.3,0.6, ,15.5,7.8,94,65,4.51,15.19
WARRNAMBOOL AIRPORT NDB,17/09/2016,3.5,0.0, ,19.2,5.7,94,47,6.13,17.42
WARRNAMBOOL AIRPORT NDB,18/09/2016,1.9,2.2, ,11.8,8.5,94,66,6.05,11.74
WARRNAMBOOL AIRPORT NDB,19/09/2016,2.5,3.0, ,14.7,6.2,94,59,4.70,18.00
WARRNAMBOOL AIRPORT NDB,20/09/2016,3.1,0.0, ,18.4,7.0,91,55,5.30,17.13
WARRNAMBOOL AIRPORT NDB,21/09/2016,1.5,2.6, ,14.7,10.0,94,76,5.39,5.94
WARRNAMBOOL AIRPORT NDB,22/09/2016,2.1,2.2, ,12.5,7.5,84,64,4.91,11.71
WARRNAMBOOL AIRPORT NDB,23/09/2016,2.5,0.0, ,16.2,4.3,94,63,2.68,19.01
WARRNAMBOOL AIRPORT NDB,24/09/2016,2.3,0.0, ,17.6,6.4,94,65,6.06,9.82
WARRNAMBOOL AIRPORT NDB,25/09/2016,2.6,6.4, ,14.1,4.4,94,56,4.42,19.22
WARRNAMBOOL AIRPORT NDB,26/09/2016,2.7,0.2, ,17.0,4.6,94,57,5.62,14.67
WARRNAMBOOL AIRPORT NDB,27/09/2016,2.6,7.2, ,15.6,5.1,94,61,5.51,16.06
WARRNAMBOOL AIRPORT NDB,28/09/2016,3.2,0.0, ,17.4,8.3,93,55,7.08,17.45
WARRNAMBOOL AIRPORT NDB,29/09/2016,2.6,12.8, ,14.6,6.7,92,62,6.15,16.33
WARRNAMBOOL AIRPORT NDB,30/09/2016,2.6,8.2, ,15.0,5.1,92,66,4.82,19.14
Totals:,,63.9,155.2, ,,,,,, 
