'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for WALPEUP RESEARCH Victoria for May 2013,,,,,,,,,,
Issued at 22:31 GMT on Saturday 01 June 2013,,,,,,,,,,
© Copyright Commonwealth of Australia 2013 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
WALPEUP RESEARCH,01/05/2013,2.9,0.8, ,20.8,8.6,93,35,3.45,15.42
WALPEUP RESEARCH,02/05/2013,2.9,0.0, ,18.6,6.4,77,26,2.89,16.57
WALPEUP RESEARCH,03/05/2013,4.3,0.0, ,22.9,6.9,60,17,4.18,13.34
WALPEUP RESEARCH,04/05/2013,3.3,0.0, ,18.2,10.5,81,28,4.33,15.76
WALPEUP RESEARCH,05/05/2013,2.3,0.0, ,17.1,4.3,79,37,2.54,14.77
WALPEUP RESEARCH,06/05/2013,2.4,0.0, ,18.5,7.1,76,36,2.65,11.86
WALPEUP RESEARCH,07/05/2013,3.6,0.2, ,24.4,9.0,61,23,3.25,10.38
WALPEUP RESEARCH,08/05/2013, ,0.2, , ,9.4,81,22,3.21,14.33
WALPEUP RESEARCH,09/05/2013, , , , , , , , ,14.54
WALPEUP RESEARCH,10/05/2013, , , , , , , , ,14.26
WALPEUP RESEARCH,11/05/2013, , , ,26.8, , , , ,13.87
WALPEUP RESEARCH,12/05/2013,2.1,0.0, ,16.6,11.6,97,33,3.71,3.92
WALPEUP RESEARCH,13/05/2013,1.8,6.8, ,15.0,9.0,94,56,4.13,11.53
WALPEUP RESEARCH,14/05/2013,1.6,0.6, ,14.9,7.6,96,59,3.40,10.96
WALPEUP RESEARCH,15/05/2013,1.8,1.2, ,17.6,8.5,98,61,4.35,11.55
WALPEUP RESEARCH,16/05/2013,2.1,1.6, ,17.6,8.4,99,40,3.38,12.81
WALPEUP RESEARCH,17/05/2013, ,0.0, , ,4.4, , , ,10.96
WALPEUP RESEARCH,18/05/2013, , , , , ,94,49,1.86,11.17
WALPEUP RESEARCH,22/05/2013, , , , , , , , ,7.41
WALPEUP RESEARCH,23/05/2013, , , , , , , , ,12.88
WALPEUP RESEARCH,24/05/2013,1.9,0.2, ,18.1,4.0,91,48,2.97,12.61
WALPEUP RESEARCH,25/05/2013,1.6,0.0, ,18.4,4.8,96,50,2.13,10.93
WALPEUP RESEARCH,26/05/2013,1.3,0.2, ,16.5,8.1,99,56,2.04,8.46
WALPEUP RESEARCH,27/05/2013,1.3,0.2, ,17.1,6.7,85,50,1.49,11.83
WALPEUP RESEARCH,28/05/2013,1.7,0.0, ,17.2,6.3,90,47,2.49,12.14
WALPEUP RESEARCH,29/05/2013,2.6,0.0, ,21.3,7.4,80,37,3.50,10.67
WALPEUP RESEARCH,30/05/2013,1.2,4.0, ,15.6,9.2,98,66,3.20,4.26
WALPEUP RESEARCH,31/05/2013,1.2,7.4, ,19.1,11.1,100,74,2.70,7.40
Totals:,,43.9,23.4, ,,,,,, 
