'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for COLAC (MOUNT GELLIBRAND) Victoria for April 2012,,,,,,,,,,
Issued at 22:38 GMT on Tuesday 01 May 2012,,,,,,,,,,
© Copyright Commonwealth of Australia 2012 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
COLAC (MOUNT GELLIBRAND),01/04/2012,2.5,0.0, ,18.4,12.0,96,49,3.95,10.63
COLAC (MOUNT GELLIBRAND),02/04/2012,5.1,0.0, ,26.1,9.7,99,33,6.70,16.49
COLAC (MOUNT GELLIBRAND),03/04/2012,4.5,0.0, ,23.4,13.0,89,40,6.94,16.14
COLAC (MOUNT GELLIBRAND),04/04/2012,3.5,0.0, ,25.0,13.1,94,37,2.85,16.70
COLAC (MOUNT GELLIBRAND),05/04/2012,4.8,0.0, ,27.7,14.3,95,32,4.95,16.47
COLAC (MOUNT GELLIBRAND),06/04/2012,7.7,0.0, ,30.4,14.9,96,31,13.28,13.48
COLAC (MOUNT GELLIBRAND),07/04/2012,2.7,7.4, ,15.8,7.5,93,52,7.28,11.34
COLAC (MOUNT GELLIBRAND),08/04/2012,2.9,0.0, ,17.5,8.0,96,51,8.42,9.28
COLAC (MOUNT GELLIBRAND),09/04/2012,2.7,2.2, ,12.7,8.7,99,45,10.17,14.65
COLAC (MOUNT GELLIBRAND),10/04/2012,2.1,0.6, ,14.2,5.3,89,56,5.83,8.00
COLAC (MOUNT GELLIBRAND),11/04/2012,2.4,0.0, ,16.8,8.7,86,55,4.05,13.77
COLAC (MOUNT GELLIBRAND),12/04/2012,3.0,0.0, ,20.4,7.9,92,41,3.77,15.39
COLAC (MOUNT GELLIBRAND),13/04/2012,5.4,0.0, ,24.2,10.0,82,17,6.26,15.80
COLAC (MOUNT GELLIBRAND),14/04/2012,7.1,0.0, ,25.7,10.8,62,18,9.05,15.14
COLAC (MOUNT GELLIBRAND),15/04/2012,5.9,0.0, ,27.0,13.3,99,15,6.96,15.07
COLAC (MOUNT GELLIBRAND),16/04/2012,2.7,0.2, ,18.8,11.0,99,52,5.81,13.02
COLAC (MOUNT GELLIBRAND),17/04/2012,2.6,0.0, ,20.2,9.8,97,64,8.36,12.95
COLAC (MOUNT GELLIBRAND),18/04/2012,3.4,0.0, ,23.0,11.9,99,52,7.45,13.61
COLAC (MOUNT GELLIBRAND),19/04/2012,2.3,0.4, ,22.6,13.7,99,53,3.80,6.62
COLAC (MOUNT GELLIBRAND),20/04/2012,2.4,4.0, ,23.3,15.0,99,57,3.26,11.22
COLAC (MOUNT GELLIBRAND),21/04/2012,3.8,0.2, ,23.5,14.4,99,32,5.55,12.62
COLAC (MOUNT GELLIBRAND),22/04/2012,4.8,3.4, ,20.6,13.6,99,14,9.08,7.50
COLAC (MOUNT GELLIBRAND),23/04/2012,1.8,2.6, ,15.7,9.7,96,70,9.57,7.36
COLAC (MOUNT GELLIBRAND),24/04/2012,1.3,7.6, ,11.3,5.4,99,74,9.40,7.96
COLAC (MOUNT GELLIBRAND),25/04/2012,1.8,0.8, ,13.9,7.8,99,67,9.61,11.01
COLAC (MOUNT GELLIBRAND),26/04/2012,1.8,0.0, ,15.7,8.7,99,65,6.19,8.62
COLAC (MOUNT GELLIBRAND),27/04/2012,2.3,0.4, ,17.1,9.5,99,53,5.78,11.37
COLAC (MOUNT GELLIBRAND),28/04/2012,2.7,0.0, ,17.9,7.6,99,54,10.26,8.70
COLAC (MOUNT GELLIBRAND),29/04/2012,2.7,1.8, ,13.9,7.4,85,27,4.80,8.88
COLAC (MOUNT GELLIBRAND),30/04/2012,3.0,0.0, ,17.3,6.6,85,38,5.90,9.89
Totals:,,101.7,31.6, ,,,,,, 
