'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for COLAC (MOUNT GELLIBRAND) Victoria for April 2010,,,,,,,,,,
Issued at 04:44 GMT on Monday 26 July 2010,,,,,,,,,,
© Copyright Commonwealth of Australia 2010 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
COLAC (MOUNT GELLIBRAND),01/04/2010,3.0,0.2, ,20.8,9.3,96,61,5.76,17.72
COLAC (MOUNT GELLIBRAND),02/04/2010,2.7,0.0, ,17.5,9.8,92,62,6.39,15.55
COLAC (MOUNT GELLIBRAND),03/04/2010,3.1,0.0, ,19.6,8.3,93,58,7.35,16.15
COLAC (MOUNT GELLIBRAND),04/04/2010,4.1,0.0, ,20.8,11.5,85,51,9.02,19.23
COLAC (MOUNT GELLIBRAND),05/04/2010,4.9,0.0, ,25.8,13.2,91,36,5.85,19.04
COLAC (MOUNT GELLIBRAND),06/04/2010,4.4,0.0, ,23.3,16.0,94,36,7.41,12.17
COLAC (MOUNT GELLIBRAND),07/04/2010,2.9,17.2, ,21.3,13.6,96,62,6.35,13.93
COLAC (MOUNT GELLIBRAND),08/04/2010,2.6,1.6, ,18.2,13.3,95,64,7.33,14.56
COLAC (MOUNT GELLIBRAND),09/04/2010,1.8,0.0, ,17.1,10.8,95,72,3.65,10.53
COLAC (MOUNT GELLIBRAND),10/04/2010,2.5,4.8, ,18.6,11.6,95,65,7.58,13.28
COLAC (MOUNT GELLIBRAND),11/04/2010,2.5,2.6, ,13.5,7.8,94,62,13.90,15.48
COLAC (MOUNT GELLIBRAND),12/04/2010,1.9,6.2, ,13.8,7.5,95,72,8.78,12.88
COLAC (MOUNT GELLIBRAND),13/04/2010,2.1,0.0, ,15.1,9.7,88,67,5.14,12.22
COLAC (MOUNT GELLIBRAND),14/04/2010,2.0,0.0, ,15.4,9.5,95,65,5.43,12.47
COLAC (MOUNT GELLIBRAND),15/04/2010,1.9,0.0, ,16.9,9.9,95,71,3.77,13.82
COLAC (MOUNT GELLIBRAND),16/04/2010,3.1,0.0, ,20.8,11.2,91,57,5.26,18.04
COLAC (MOUNT GELLIBRAND),17/04/2010,4.8,0.2, ,25.2,12.6,95,31,6.41,17.60
COLAC (MOUNT GELLIBRAND),18/04/2010,3.3,0.0, ,21.9,15.1,74,51,4.83,12.08
COLAC (MOUNT GELLIBRAND),19/04/2010,3.6,0.0, ,23.6,15.8,81,49,5.61,12.24
COLAC (MOUNT GELLIBRAND),20/04/2010,4.1,0.0, ,27.2,16.8,93,41,5.54,13.39
COLAC (MOUNT GELLIBRAND),21/04/2010,1.7,4.8, ,19.1,12.4,96,80,3.69,13.12
COLAC (MOUNT GELLIBRAND),22/04/2010,4.1,0.4, ,26.3,13.5,96,48,7.13,14.50
COLAC (MOUNT GELLIBRAND),23/04/2010,2.4,5.6, ,18.4,16.6,94,66,10.06,7.98
COLAC (MOUNT GELLIBRAND),24/04/2010,2.9,12.2, ,17.2,15.1,91,60,12.29,11.50
COLAC (MOUNT GELLIBRAND),25/04/2010,2.2,0.6, ,15.2,8.4,96,58,6.54,13.55
COLAC (MOUNT GELLIBRAND),26/04/2010,2.5,0.2, ,16.6,6.7,94,53,6.22,15.64
COLAC (MOUNT GELLIBRAND),27/04/2010,2.3,3.2, ,13.8,9.1,94,52,7.28,12.36
COLAC (MOUNT GELLIBRAND),28/04/2010,1.7,0.0, ,14.7,5.5,94,75,13.42,9.33
COLAC (MOUNT GELLIBRAND),29/04/2010,1.8,3.6, ,14.5,9.3,96,72,9.15,13.58
COLAC (MOUNT GELLIBRAND),30/04/2010,1.3,0.4, ,13.7,9.2,95,75,2.89,11.66
Totals:,,84.2,63.8, ,,,,,, 
