'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for COLAC (MOUNT GELLIBRAND) Victoria for December 2016,,,,,,,,,,
Issued at 22:31 GMT on Sunday 01 January 2017,,,,,,,,,,
© Copyright Commonwealth of Australia 2016 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
COLAC (MOUNT GELLIBRAND),01/12/2016,4.7,0.0, ,23.5,10.2,100,42,2.25,25.78
COLAC (MOUNT GELLIBRAND),02/12/2016,4.6,0.0, ,19.3,9.8,100,40,5.16,25.16
COLAC (MOUNT GELLIBRAND),03/12/2016,5.9,0.0, ,22.9,7.6,97,30,4.43,31.18
COLAC (MOUNT GELLIBRAND),04/12/2016,6.7,0.0, ,29.8,10.7,100,27,7.61,12.79
COLAC (MOUNT GELLIBRAND),05/12/2016,4.6,0.4, ,20.2,11.9,100,46,7.15,24.03
COLAC (MOUNT GELLIBRAND),06/12/2016, ,0.0, ,20.5,9.2,90,40,3.76, 
COLAC (MOUNT GELLIBRAND),07/12/2016,6.9,0.0, ,26.7,8.9,88,19,3.90,31.11
COLAC (MOUNT GELLIBRAND),08/12/2016,5.1,4.2, ,19.3,13.2,100,37,14.51,19.66
COLAC (MOUNT GELLIBRAND),09/12/2016,3.9,1.8, ,16.6,6.7,96,44,7.57,19.73
COLAC (MOUNT GELLIBRAND),10/12/2016,2.3,0.0, ,16.1,8.6,100,64,3.76,12.16
COLAC (MOUNT GELLIBRAND),11/12/2016,3.8,0.0, ,19.1,8.8,100,49,3.95,20.58
COLAC (MOUNT GELLIBRAND),12/12/2016,8.7,0.0, ,32.4,8.6,100,14,5.20,29.61
COLAC (MOUNT GELLIBRAND),13/12/2016,9.0,0.0, ,32.1,14.6,95,16,10.01,11.80
COLAC (MOUNT GELLIBRAND),14/12/2016,4.7,0.0, ,18.2,11.3,100,36,7.76,23.29
COLAC (MOUNT GELLIBRAND),15/12/2016,4.6,0.0, ,18.2,7.5,91,43,5.40,27.40
COLAC (MOUNT GELLIBRAND),16/12/2016,7.4,0.0, ,26.9,8.4,97,21,5.73,30.80
COLAC (MOUNT GELLIBRAND),17/12/2016,4.8,0.0, ,17.5,9.3,100,36,11.17,23.47
COLAC (MOUNT GELLIBRAND),18/12/2016,5.2,0.0, ,18.9,5.8,87,33,5.06,29.93
COLAC (MOUNT GELLIBRAND),19/12/2016,9.1,0.0, ,29.7,7.3,92,12,8.32,23.43
COLAC (MOUNT GELLIBRAND),20/12/2016,5.2,1.0, ,20.4,11.4,100,39,8.68,25.16
COLAC (MOUNT GELLIBRAND),21/12/2016,4.1,0.0, ,19.5,9.5,100,49,7.02,20.37
COLAC (MOUNT GELLIBRAND),22/12/2016,5.0,0.2, ,22.8,11.1,100,49,5.07,26.65
COLAC (MOUNT GELLIBRAND),23/12/2016,7.8,0.0, ,31.4,10.4,100,24,5.48,27.43
COLAC (MOUNT GELLIBRAND),24/12/2016,8.7,0.0, ,34.5,15.2,98,21,4.92,29.71
COLAC (MOUNT GELLIBRAND),25/12/2016,10.1,0.0, ,36.6,13.4,100,16,5.93,29.65
COLAC (MOUNT GELLIBRAND),26/12/2016,3.2,0.0, ,21.1,17.8,100,33,4.98,5.58
COLAC (MOUNT GELLIBRAND),27/12/2016,2.6,6.4, ,25.8,13.4,100,73,7.24,8.11
COLAC (MOUNT GELLIBRAND),28/12/2016,7.9,3.0, ,34.7,15.4,99,42,12.50,12.44
COLAC (MOUNT GELLIBRAND),29/12/2016,3.6,7.8, ,27.0,19.0,99,67,3.81,15.20
COLAC (MOUNT GELLIBRAND),30/12/2016,6.7,2.6, ,26.9,14.2,96,36,7.74,25.72
COLAC (MOUNT GELLIBRAND),31/12/2016,2.2,0.0, ,19.6,10.8,100,68,4.83,8.50
Totals:,,169.1,27.4, ,,,,,, 
