'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for WANGARATTA AERO Victoria for April 2016,,,,,,,,,,
Issued at 22:30 GMT on Sunday 01 May 2016,,,,,,,,,,
© Copyright Commonwealth of Australia 2016 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
WANGARATTA AERO,01/04/2016,3.3,0.0, ,25.2,6.6,92,26,1.87,16.37
WANGARATTA AERO,02/04/2016,5.3,0.0, ,29.0,7.4,89,20,3.82,18.13
WANGARATTA AERO,03/04/2016,4.0,0.0, ,25.3,6.4,75,24,2.65,18.79
WANGARATTA AERO,04/04/2016,3.4,0.0, ,27.4,5.9,90,23,1.58,18.36
WANGARATTA AERO,05/04/2016,4.7,0.0, ,30.4,7.7,87,10,2.53,18.09
WANGARATTA AERO,06/04/2016,2.4,0.0, ,21.9,6.5,92,25,2.08,4.85
WANGARATTA AERO,07/04/2016,3.3,0.6, ,21.6,4.2,96,25,2.64,17.05
WANGARATTA AERO,08/04/2016,2.8,0.2, ,22.4,6.5,89,31,1.75,15.84
WANGARATTA AERO,09/04/2016,2.7,0.0, ,23.6,3.0,96,31,1.43,17.10
WANGARATTA AERO,10/04/2016,3.2,0.0, ,24.4,4.2,94,33,2.44,14.78
WANGARATTA AERO,11/04/2016,4.1,0.0, ,24.6,7.8,87,32,4.02,16.84
WANGARATTA AERO,12/04/2016,3.2,0.0, ,24.4,4.6,94,21,2.05,16.99
WANGARATTA AERO,13/04/2016,2.9,0.0, ,25.6,5.5,90,34,1.73,16.54
WANGARATTA AERO,14/04/2016,3.4,0.0, ,28.1,8.1,90,28,2.05,16.10
WANGARATTA AERO,15/04/2016,3.1,0.0, ,28.1,9.7,83,28,1.71,14.37
WANGARATTA AERO,16/04/2016,3.5,0.0, ,28.9,9.8,80,16,2.08,12.70
WANGARATTA AERO,17/04/2016,3.0,0.0, ,25.2,9.2,91,37,2.29,14.94
WANGARATTA AERO,18/04/2016,2.8,0.0, ,25.0,6.4,93,34,1.76,16.04
WANGARATTA AERO,19/04/2016,2.6,0.2, ,26.0,7.4,89,33,1.46,14.16
WANGARATTA AERO,20/04/2016,2.8,0.0, ,27.3,6.8,90,26,1.62,14.26
WANGARATTA AERO,21/04/2016,1.8,0.0, ,21.8,8.9,92,44,1.58,5.78
WANGARATTA AERO,22/04/2016,3.3,1.8, ,24.1,11.7,100,37,3.71,15.24
WANGARATTA AERO,23/04/2016,3.4,0.2, ,23.5,4.7,87,22,2.81,15.23
WANGARATTA AERO,24/04/2016,2.3,0.0, ,23.9,3.5,96,28,1.39,15.06
WANGARATTA AERO,25/04/2016,2.1,0.0, ,24.0,3.1,97,31,1.16,14.88
WANGARATTA AERO,26/04/2016,2.6,0.0, ,25.3,3.3,95,23,1.60,14.74
WANGARATTA AERO,27/04/2016,3.2,0.0, ,26.2,3.3,85,29,2.55,13.59
WANGARATTA AERO,28/04/2016,3.0,0.0, ,27.6,11.8,75,28,2.25,8.80
WANGARATTA AERO,29/04/2016,2.3,0.0, ,24.2,12.9,100,39,2.81,5.28
WANGARATTA AERO,30/04/2016,1.9,11.8, ,22.8,16.2,100,63,3.09,7.85
Totals:,,92.4,14.8, ,,,,,, 
