'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for MOUNT BULLER Victoria for March 2016,,,,,,,,,,
Issued at 22:30 GMT on Friday 01 April 2016,,,,,,,,,,
© Copyright Commonwealth of Australia 2016 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
MOUNT BULLER,01/03/2016, , , ,20.5, ,98,32,5.14,23.73
MOUNT BULLER,02/03/2016,4.6,0.0, ,24.2,11.0,39,23,1.67,24.13
MOUNT BULLER,03/03/2016,3.6,0.0, ,24.1,15.7,59,31,1.31,16.50
MOUNT BULLER,04/03/2016,4.7,0.0, ,23.8,13.5,65,41,3.16,22.01
MOUNT BULLER,05/03/2016,5.1,0.0, ,25.0,16.5,58,37,3.44,20.86
MOUNT BULLER,06/03/2016,4.3,0.0, ,25.6,16.7,60,35,1.88,20.03
MOUNT BULLER,07/03/2016,3.6,0.0, ,26.0,17.3,61,34,1.27,16.14
MOUNT BULLER,08/03/2016,5.4,0.0, ,25.8,17.3,60,30,3.51,21.98
MOUNT BULLER,09/03/2016,4.5,0.0, ,22.8,14.3,79,39,5.43,15.41
MOUNT BULLER,10/03/2016,2.1,7.8, ,19.7,13.1,100,65,1.98,10.00
MOUNT BULLER,11/03/2016,1.6,14.6, ,17.4,12.3,100,85,3.97,8.62
MOUNT BULLER,12/03/2016,2.6,0.0, ,19.9,13.0,100,69,0.75,15.09
MOUNT BULLER,13/03/2016,3.1,8.6, ,20.4,12.5,89,43,0.17,20.79
MOUNT BULLER,14/03/2016,3.4,0.0, ,19.4,11.3,100,33,0.93,21.95
MOUNT BULLER,15/03/2016,2.6,0.0, ,14.5,8.6,100,72,1.51,18.84
MOUNT BULLER,16/03/2016,2.6,0.0, ,18.7,9.5,93,52,0.37,16.90
MOUNT BULLER,17/03/2016,2.7,0.0, ,18.0,10.3,87,59,3.78,13.31
MOUNT BULLER,18/03/2016,1.4,33.6, ,11.6,11.2,100,72,10.81,3.35
MOUNT BULLER,19/03/2016,0.7,52.6, ,5.7,-0.7,100,100,6.09,9.56
MOUNT BULLER,20/03/2016,1.7,0.6, ,10.1,-0.3,100,66,2.10,13.77
MOUNT BULLER,21/03/2016,2.3,0.0, ,10.9,2.5,100,57,2.20,18.99
MOUNT BULLER,22/03/2016,2.3,0.0, ,13.6,4.2,87,66,0.06,18.83
MOUNT BULLER,23/03/2016,1.8,0.0, ,12.7,6.0,81,57,0.52,12.08
MOUNT BULLER,24/03/2016,1.2,1.0, ,10.0,6.6,100,62,2.80,4.20
MOUNT BULLER,25/03/2016,2.0,0.2, ,13.0,7.1,100,29,0.42,14.13
MOUNT BULLER,26/03/2016,2.3,0.0, ,14.7,5.9,92,20,0.01,20.83
MOUNT BULLER,27/03/2016,2.4,0.0, ,13.6,6.2,100,66,0.84,19.30
MOUNT BULLER,28/03/2016,2.0,0.0, ,12.2,6.0,100,66,4.88,14.22
MOUNT BULLER,29/03/2016,1.7,0.0, ,12.0,6.8,96,61,0.76,12.44
MOUNT BULLER,30/03/2016,1.1,0.0, ,8.8,4.6,100,81,0.01,7.41
MOUNT BULLER,31/03/2016,2.1,0.0, ,12.4,3.7,100,53,0.01,19.33
Totals:,,81.5,119, ,,,,,, 
