'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for MOUNT BULLER Victoria for May 2019,,,,,,,,,,
Issued at 22:31 GMT on Saturday 01 June 2019,,,,,,,,,,
© Copyright Commonwealth of Australia 2019 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
MOUNT BULLER,01/05/2019,1.1,5.8, ,10.2,6.0,100,76,16.32,1.46
MOUNT BULLER,02/05/2019,0.3,16.6, ,10.5,6.9,100,99,14.26,2.94
MOUNT BULLER,03/05/2019,0.9,49.6, ,6.3,2.2,99,80,6.19,9.33
MOUNT BULLER,04/05/2019,0.3,0.2, ,2.5,1.1,99,99,7.20,2.71
MOUNT BULLER,05/05/2019,0.8,3.0, ,5.2,-0.1,99,85,8.10,10.55
MOUNT BULLER,06/05/2019,2.1,0.2, ,8.2,-1.0,99,8,3.92,12.02
MOUNT BULLER,07/05/2019,2.5,0.0, ,7.5,2.9,99,11,7.77,10.32
MOUNT BULLER,08/05/2019,0.3,14.6, ,1.3,-1.1,99,99,7.61,2.55
MOUNT BULLER,09/05/2019,0.2,9.6, ,1.0,-0.9,99,99,11.75,1.54
MOUNT BULLER,10/05/2019,0.3,5.2, ,1.7,-0.3,99,99,7.72,4.04
MOUNT BULLER,11/05/2019,0.3,6.0, ,3.1,-3.2,99,99,8.21,8.65
MOUNT BULLER,12/05/2019,0.5,0.0, ,4.8,-1.1,99,99,3.47,7.62
MOUNT BULLER,13/05/2019,1.5,0.0, ,7.7,-1.3,99,45,5.44,7.96
MOUNT BULLER,14/05/2019,1.7,0.0, ,7.9,-0.7,99,41,6.12,8.78
MOUNT BULLER,15/05/2019,2.0,0.0, ,11.2,1.0,99,21,3.83,11.16
MOUNT BULLER,16/05/2019,2.0,0.0, ,10.1,4.2,80,29,3.94,11.06
MOUNT BULLER,17/05/2019,1.9,0.0, ,9.2,2.8,99,20,4.36,10.96
MOUNT BULLER,18/05/2019,1.7,0.0, ,9.4,2.8,98,25,3.66,10.85
MOUNT BULLER,19/05/2019,1.7,0.0, ,8.3,2.6,98,44,6.78,8.85
MOUNT BULLER,20/05/2019,0.4,0.0, ,6.9,3.6,99,93,10.78,1.98
MOUNT BULLER,21/05/2019,2.0,5.0, ,7.9,3.0,99,28,7.25,7.35
MOUNT BULLER,22/05/2019,2.1,0.0, ,9.6,2.2,84,24,4.82,10.53
MOUNT BULLER,23/05/2019,1.9,0.0, ,9.1,2.7,84,40,5.88,10.35
MOUNT BULLER,24/05/2019,1.5,0.0, ,6.7,3.7,99,52,9.79,2.87
MOUNT BULLER,25/05/2019,0.8,5.8, ,6.6,3.8,99,81,13.36,2.72
MOUNT BULLER,26/05/2019,0.2,19.0, ,-0.1,-2.8,99,99,9.55,7.06
MOUNT BULLER,27/05/2019,0.2,12.0, ,-1.0,-4.9,99,99,9.72,1.39
MOUNT BULLER,28/05/2019,0.2,10.4, ,1.5,-4.7,99,99,9.63,3.21
MOUNT BULLER,29/05/2019,0.2,36.8, ,-3.6,-4.0,99,99,7.87,1.82
MOUNT BULLER,30/05/2019,0.2,2.0, ,1.3,-5.3,99,99,7.64,4.71
MOUNT BULLER,31/05/2019,0.2,9.2, ,3.7,-3.6,99,99,8.98,6.28
Totals:,,32,211, ,,,,,, 
