'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for MOUNT BULLER Victoria for July 2017,,,,,,,,,,
Issued at 22:31 GMT on Tuesday 01 August 2017,,,,,,,,,,
© Copyright Commonwealth of Australia 2017 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
MOUNT BULLER,01/07/2017,0.3,0.4, ,2.9,-6.2,85,9,0.06,9.61
MOUNT BULLER,02/07/2017,2.4,0.0, ,4.7,-1.6,24,4,4.60,9.52
MOUNT BULLER,03/07/2017,1.8,0.0, ,1.8,-2.4,99,22,12.17,3.00
MOUNT BULLER,04/07/2017,0.2,19.4, ,1.3,-1.3,99,99,10.92,1.24
MOUNT BULLER,05/07/2017,0.3,45.0, ,0.5,-0.5,99,99,5.07,3.26
MOUNT BULLER,06/07/2017,0.2,9.8, ,-1.4,-3.7,99,98,5.80,4.50
MOUNT BULLER,07/07/2017,0.3,3.8, ,-1.3,-3.6,99,99,4.26,3.60
MOUNT BULLER,08/07/2017,0.2,4.8, ,-0.5,-3.0,99,99,6.04,5.30
MOUNT BULLER,09/07/2017,0.2,12.6, ,-1.6,-3.0,99,99,7.57,3.71
MOUNT BULLER,10/07/2017,0.3,6.4, ,-0.6,-3.1,99,99,4.39,3.54
MOUNT BULLER,11/07/2017,0.4,19.2, ,0.0,-2.2,99,99,1.40,6.71
MOUNT BULLER,12/07/2017,0.7,1.4, ,1.1,-4.0,97,61,2.29,9.38
MOUNT BULLER,13/07/2017,0.6,0.0, ,-0.4,-2.9,99,77,10.51,5.88
MOUNT BULLER,14/07/2017,0.2,1.0, ,0.9,-2.0,99,99,9.11,1.86
MOUNT BULLER,15/07/2017,0.3,4.2, ,-3.1,-5.6,99,97,2.21,7.72
MOUNT BULLER,16/07/2017,0.5,0.2, ,-1.9,-6.4,99,73,3.69,9.02
MOUNT BULLER,17/07/2017,0.2,0.4, ,0.7,-4.7,99,99,10.47,4.38
MOUNT BULLER,18/07/2017,0.2,11.2, ,-0.5,-2.1,99,99,10.63,2.77
MOUNT BULLER,19/07/2017,0.2,28.8, ,0.0,-2.3,99,99,7.51,4.01
MOUNT BULLER,20/07/2017,0.2,12.4, ,-1.8,-4.2,99,98,8.33,4.10
MOUNT BULLER,21/07/2017,0.9,4.2, ,0.5,-5.0,99,51,3.61,10.34
MOUNT BULLER,22/07/2017,1.4,1.8, ,0.9,-4.8,91,40,7.86,10.21
MOUNT BULLER,23/07/2017,0.7,0.2, ,0.7,-2.6,99,74,8.31,3.39
MOUNT BULLER,24/07/2017,0.3,19.0, ,0.5,-1.6,99,99,5.68,4.06
MOUNT BULLER,25/07/2017,0.5,5.4, ,3.1,-1.4,99,85,9.46,3.74
MOUNT BULLER,26/07/2017,0.2,6.2, ,-0.1,-1.4,99,99,7.32,2.83
MOUNT BULLER,27/07/2017,0.4,8.6, ,-0.3,-5.2,99,92,9.58,9.47
MOUNT BULLER,28/07/2017,1.0,9.6, ,2.0,-2.7,99,60,7.28,7.09
MOUNT BULLER,29/07/2017,2.3,4.4, ,6.2,-4.8,84,32,11.57,10.35
MOUNT BULLER,30/07/2017,0.8,1.0, ,0.9,0.5,99,66,7.74,3.14
MOUNT BULLER,31/07/2017,0.5,0.0, ,0.8,-0.8,99,92,2.36,7.58
Totals:,,18.7,241.4, ,,,,,, 
