'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for MOUNT BULLER Victoria for February 2011,,,,,,,,,,
Issued at 22:35 GMT on Tuesday 01 March 2011,,,,,,,,,,
© Copyright Commonwealth of Australia 2011 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
MOUNT BULLER,01/02/2011,7.8,0.0, ,22.9,17.8,57,35,9.39,30.70
MOUNT BULLER,02/02/2011,4.0,0.0, ,17.5,14.6,99,38,9.05,15.44
MOUNT BULLER,03/02/2011,4.6,1.4, ,21.5,14.0,99,69,2.42,27.68
MOUNT BULLER,04/02/2011,1.4,63.2, ,15.8,11.9,99,86,10.18,7.45
MOUNT BULLER,05/02/2011,0.7,47.8, ,13.6,13.1,99,99,11.98,5.87
MOUNT BULLER,06/02/2011,3.3,84.0, ,11.7,0.3,99,32,4.32,20.61
MOUNT BULLER,07/02/2011,4.3,0.0, ,14.7,-0.6,93,2,1.09,32.19
MOUNT BULLER,08/02/2011,4.2,0.0, ,15.1,7.5,84,8,0.07,31.81
MOUNT BULLER,09/02/2011,4.1,0.0, ,16.3,8.1,95,39,0.00,28.38
MOUNT BULLER,10/02/2011,2.2,0.0, ,14.7,9.9,99,85,3.90,14.71
MOUNT BULLER,11/02/2011,1.1,20.6, ,14.3,9.1,99,99,7.30,9.50
MOUNT BULLER,12/02/2011,3.9,16.2, ,14.6,7.5,99,5,2.54,21.11
MOUNT BULLER,13/02/2011,5.6,0.0, ,14.7,7.6,63,10,5.10,31.27
MOUNT BULLER,14/02/2011,4.8,0.0, ,16.2,9.3,85,16,2.64,29.73
MOUNT BULLER,15/02/2011,3.4,0.0, ,15.9,9.6,99,72,3.15,24.50
MOUNT BULLER,16/02/2011,2.1,0.0, ,13.4,9.5,99,86,3.82,15.87
MOUNT BULLER,17/02/2011,2.6,1.0, ,14.8,9.6,99,79,2.78,18.26
MOUNT BULLER,18/02/2011,2.8,4.4, ,16.3,9.7,99,77,5.41,20.14
MOUNT BULLER,19/02/2011,1.2,34.8, ,14.6,10.5,99,99,12.75,14.46
MOUNT BULLER,20/02/2011,1.8,6.8, ,9.6,6.8,99,98,5.55,19.55
MOUNT BULLER,21/02/2011,1.8,0.0, ,10.6,-1.5,99,75,8.99,17.14
MOUNT BULLER,22/02/2011,4.2,0.0, ,13.1,0.0,86,25,4.75,29.22
MOUNT BULLER,23/02/2011,4.7,0.0, ,15.5,8.6,86,19,2.76,29.93
MOUNT BULLER,24/02/2011,4.9,0.0, ,15.9,8.5,87,9,3.64,29.08
MOUNT BULLER,25/02/2011,4.4,0.0, ,15.9,8.8,89,23,3.76,25.95
MOUNT BULLER,26/02/2011,3.2,0.0, ,15.7,9.8,99,67,5.68,22.98
MOUNT BULLER,27/02/2011,1.1,8.0, ,12.3,9.7,99,97,3.79,7.75
MOUNT BULLER,28/02/2011,2.1,3.6, ,14.3,9.3,99,80,3.87,14.76
Totals:,,92.3,291.8, ,,,,,, 
