'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for TATURA INST SUSTAINABLE AG Victoria for September 2015,,,,,,,,,,
Issued at 22:31 GMT on Thursday 01 October 2015,,,,,,,,,,
© Copyright Commonwealth of Australia 2015 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
TATURA INST SUSTAINABLE AG,01/09/2015,1.8,0.0, ,14.8,-3.0,99,53,1.37,16.43
TATURA INST SUSTAINABLE AG,02/09/2015,2.3,0.0, ,16.8,2.8,96,54,4.63,11.59
TATURA INST SUSTAINABLE AG,03/09/2015,2.9,12.4, ,17.3,9.8,94,50,5.60,15.37
TATURA INST SUSTAINABLE AG,04/09/2015,2.6,0.0, ,14.4,4.4,85,48,4.31,16.94
TATURA INST SUSTAINABLE AG,05/09/2015,2.3,0.2, ,16.4,0.7,98,50,2.48,17.14
TATURA INST SUSTAINABLE AG,06/09/2015,1.8,0.0, ,14.8,1.7,99,62,3.75,10.21
TATURA INST SUSTAINABLE AG,07/09/2015,2.3,5.2, ,13.5,7.2,96,55,5.07,14.44
TATURA INST SUSTAINABLE AG,08/09/2015,2.2,0.8, ,15.3,4.4,98,56,3.84,13.93
TATURA INST SUSTAINABLE AG,09/09/2015,2.4,0.2, ,15.9,8.2,88,54,3.75,13.12
TATURA INST SUSTAINABLE AG,10/09/2015,2.6,0.0, ,17.1,7.8,96,47,3.54,15.10
TATURA INST SUSTAINABLE AG,11/09/2015,2.4,0.0, ,18.4,0.4,99,50,2.12,16.94
TATURA INST SUSTAINABLE AG,12/09/2015,2.7,0.0, ,20.9,3.4,99,42,1.71,16.97
TATURA INST SUSTAINABLE AG,13/09/2015,3.3,0.0, ,23.0,5.5,98,45,2.79,18.23
TATURA INST SUSTAINABLE AG,14/09/2015,5.4,0.0, ,26.4,12.0,83,29,5.45,18.40
TATURA INST SUSTAINABLE AG,15/09/2015,3.0,0.4, ,17.6,11.0,94,46,4.69,14.80
TATURA INST SUSTAINABLE AG,16/09/2015,2.4,0.2, ,15.7,0.8,98,42,2.70,15.11
TATURA INST SUSTAINABLE AG,17/09/2015,2.8,0.0, ,16.7,5.8,92,51,4.52,16.21
TATURA INST SUSTAINABLE AG,18/09/2015,2.9,0.0, ,18.1,6.3,90,51,3.38,17.86
TATURA INST SUSTAINABLE AG,19/09/2015,3.4,0.0, ,20.9,5.0,97,42,3.38,18.57
TATURA INST SUSTAINABLE AG,20/09/2015,3.9,0.0, ,22.5,8.5,88,40,3.85,18.30
TATURA INST SUSTAINABLE AG,21/09/2015,3.5,0.0, ,20.4,9.6,90,43,4.38,15.12
TATURA INST SUSTAINABLE AG,22/09/2015,3.6,0.0, ,14.1,4.3,88,32,6.32,19.79
TATURA INST SUSTAINABLE AG,23/09/2015,3.3,0.2, ,15.3,1.6,91,39,5.21,19.80
TATURA INST SUSTAINABLE AG,24/09/2015,3.7,0.0, ,17.3,1.4,85,36,4.79,20.55
TATURA INST SUSTAINABLE AG,25/09/2015,3.8,0.0, ,20.1,4.2,88,33,3.23,20.98
TATURA INST SUSTAINABLE AG,26/09/2015,3.2,0.0, ,20.8,1.5,98,34,1.78,21.05
TATURA INST SUSTAINABLE AG,27/09/2015,3.3,0.0, ,23.2,2.0,99,30,1.52,20.48
TATURA INST SUSTAINABLE AG,28/09/2015,4.1,0.0, ,24.9,2.6,97,24,2.39,19.71
TATURA INST SUSTAINABLE AG,29/09/2015,3.7,0.0, ,19.4,2.9,95,33,3.09,21.85
TATURA INST SUSTAINABLE AG,30/09/2015,3.9,0.0, ,19.7,6.3,89,33,3.53,21.53
Totals:,,91.5,19.6, ,,,,,, 
