'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for TATURA INST SUSTAINABLE AG Victoria for September 2012,,,,,,,,,,
Issued at 22:38 GMT on Monday 01 October 2012,,,,,,,,,,
© Copyright Commonwealth of Australia 2012 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
TATURA INST SUSTAINABLE AG,01/09/2012,2.1,1.0, ,14.3,-0.7,93,44,1.97,16.47
TATURA INST SUSTAINABLE AG,02/09/2012,2.1,0.0, ,16.3,-2.4,94,45,1.65,16.62
TATURA INST SUSTAINABLE AG,03/09/2012,2.9,0.0,5.2,19.3,3.7,87,39,3.02,16.26
TATURA INST SUSTAINABLE AG,04/09/2012,4.3,0.0,4.0,23.0,7.4,78,22,3.95,16.82
TATURA INST SUSTAINABLE AG,05/09/2012,4.3,0.0,5.2,23.0,8.3,74,30,6.12,3.71
TATURA INST SUSTAINABLE AG,06/09/2012,3.4,0.0,3.6,17.4,8.3,78,45,7.18,10.77
TATURA INST SUSTAINABLE AG,07/09/2012,3.0,3.6, ,14.9,6.6,90,46,8.09,13.01
TATURA INST SUSTAINABLE AG,08/09/2012,3.0,0.0, ,16.9,8.1,86,50,6.09,13.21
TATURA INST SUSTAINABLE AG,09/09/2012,2.5,0.0, ,17.0,8.7,92,49,2.79,15.67
TATURA INST SUSTAINABLE AG,10/09/2012,2.2,0.0,8.4,17.4,-0.6,94,45,0.99,18.09
TATURA INST SUSTAINABLE AG,11/09/2012,2.6,0.0,2.6,20.0,0.7,94,38,1.46,18.40
TATURA INST SUSTAINABLE AG,12/09/2012,3.8,0.0,2.4,22.3,3.7,93,32,3.81,16.61
TATURA INST SUSTAINABLE AG,13/09/2012,2.8,2.6,3.8,14.5,6.0,89,49,5.13,16.29
TATURA INST SUSTAINABLE AG,14/09/2012,1.7,0.4,3.0,13.3,0.0,93,57,1.61,12.69
TATURA INST SUSTAINABLE AG,15/09/2012,2.5,0.0, ,16.6,4.0,93,47,2.07,17.24
TATURA INST SUSTAINABLE AG,16/09/2012,1.5,0.0, ,15.3,2.2,94,59,0.98,10.01
TATURA INST SUSTAINABLE AG,17/09/2012,1.9,0.0,5.0,17.0,7.0,93,53,1.10,11.33
TATURA INST SUSTAINABLE AG,18/09/2012,2.2,0.2,2.1,17.6,6.7,92,56,2.50,11.46
TATURA INST SUSTAINABLE AG,19/09/2012,1.8,2.8, ,15.5,7.4,93,71,1.60,12.46
TATURA INST SUSTAINABLE AG,20/09/2012,4.0,0.4,1.6,22.1,9.9,92,45,5.46,18.45
TATURA INST SUSTAINABLE AG,21/09/2012,3.9,0.0,3.0,20.8,10.4,89,39,4.78,17.64
TATURA INST SUSTAINABLE AG,22/09/2012,3.5,0.0, ,20.9,6.0,91,32,2.27,20.74
TATURA INST SUSTAINABLE AG,23/09/2012,4.2,0.0, ,18.4,6.3,79,31,5.63,19.05
TATURA INST SUSTAINABLE AG,24/09/2012,3.3,0.0,14.0,14.8,5.0,88,34,4.47,19.46
TATURA INST SUSTAINABLE AG,25/09/2012,2.7,0.0,4.4,17.4,-0.7,93,32,1.05,21.21
TATURA INST SUSTAINABLE AG,26/09/2012,4.2,0.0,3.0,21.4,0.8,93,30,4.07,19.55
TATURA INST SUSTAINABLE AG,27/09/2012,6.2,0.0,6.0,27.5,13.6,57,23,5.11,16.98
TATURA INST SUSTAINABLE AG,28/09/2012,3.7,0.2,6.0,21.4,14.7,87,31,5.26,6.85
TATURA INST SUSTAINABLE AG,29/09/2012,3.2,0.6, ,14.0,6.2,88,38,5.81,15.65
TATURA INST SUSTAINABLE AG,30/09/2012,2.5,0.0, ,14.8,1.3,92,49,2.54,17.46
Totals:,,92,11.8,83.3,,,,,, 
