'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for TATURA INST SUSTAINABLE AG Victoria for January 2016,,,,,,,,,,
Issued at 22:31 GMT on Monday 01 February 2016,,,,,,,,,,
© Copyright Commonwealth of Australia 2016 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
TATURA INST SUSTAINABLE AG,01/01/2016,7.1,0.0, ,37.1,21.4,63,13,3.27,16.29
TATURA INST SUSTAINABLE AG,02/01/2016,7.7,0.0, ,33.2,17.5,92,26,5.26,23.88
TATURA INST SUSTAINABLE AG,03/01/2016,5.5,0.8, ,29.4,16.8,93,38,4.04,19.83
TATURA INST SUSTAINABLE AG,04/01/2016,5.1,8.8, ,26.5,16.1,89,40,3.33,21.30
TATURA INST SUSTAINABLE AG,05/01/2016,3.6,9.4, ,24.4,15.5,96,55,2.85,15.82
TATURA INST SUSTAINABLE AG,06/01/2016,6.5,3.6, ,28.9,14.3,97,37,3.94,29.27
TATURA INST SUSTAINABLE AG,07/01/2016,7.5,0.0, ,27.8,14.6,83,26,5.04,32.14
TATURA INST SUSTAINABLE AG,08/01/2016,7.9,0.0, ,29.9,13.5,73,23,5.36,27.24
TATURA INST SUSTAINABLE AG,09/01/2016,7.9,0.0, ,32.2,14.0,85,22,3.73,31.87
TATURA INST SUSTAINABLE AG,10/01/2016,8.4,0.0, ,35.8,14.2,86,13,3.14,31.78
TATURA INST SUSTAINABLE AG,11/01/2016,8.3,0.0, ,38.7,16.1,69,12,3.81,19.44
TATURA INST SUSTAINABLE AG,12/01/2016,8.3,0.0, ,34.7,17.3,81,21,3.63,31.24
TATURA INST SUSTAINABLE AG,13/01/2016,12.2,0.0, ,43.4,18.1,78,9,5.37,29.73
TATURA INST SUSTAINABLE AG,14/01/2016,4.1,0.0, ,20.0,19.2,88,36,6.59,9.56
TATURA INST SUSTAINABLE AG,15/01/2016,6.5,1.0, ,23.2,8.5,83,30,5.92,32.50
TATURA INST SUSTAINABLE AG,16/01/2016,6.6,0.0, ,27.9,10.3,80,21,2.79,32.05
TATURA INST SUSTAINABLE AG,17/01/2016,6.6,0.0, ,29.9,13.7,81,21,2.57,29.40
TATURA INST SUSTAINABLE AG,18/01/2016,7.5,0.0, ,33.7,13.4,83,17,2.74,31.13
TATURA INST SUSTAINABLE AG,19/01/2016,9.9,0.0, ,39.1,15.6,62,11,4.25,27.92
TATURA INST SUSTAINABLE AG,20/01/2016,5.7,0.0, ,34.3,23.2,65,24,2.90,14.10
TATURA INST SUSTAINABLE AG,21/01/2016,6.4,0.0, ,35.2,20.3,80,25,2.97,20.37
TATURA INST SUSTAINABLE AG,22/01/2016,2.2,0.0, ,23.7,18.4,92,53,1.92,6.03
TATURA INST SUSTAINABLE AG,23/01/2016,6.0,5.0, ,25.5,17.9,91,42,5.42,27.48
TATURA INST SUSTAINABLE AG,24/01/2016,7.0,0.0, ,27.6,15.0,80,40,5.81,30.64
TATURA INST SUSTAINABLE AG,25/01/2016,8.2,0.0, ,28.8,15.6,75,26,6.65,29.78
TATURA INST SUSTAINABLE AG,26/01/2016,7.1,0.0, ,32.8,14.5,83,24,3.24,27.95
TATURA INST SUSTAINABLE AG,27/01/2016,4.0,0.0, ,26.3,19.9,95,52,4.82,13.55
TATURA INST SUSTAINABLE AG,28/01/2016,6.7,5.2, ,30.8,16.9,93,23,4.62,21.06
TATURA INST SUSTAINABLE AG,29/01/2016,4.7,6.2, ,23.9,13.3,94,25,3.51,18.14
TATURA INST SUSTAINABLE AG,30/01/2016,3.9,0.2, ,23.1,11.8,93,35,2.00,18.64
TATURA INST SUSTAINABLE AG,31/01/2016,2.3,7.2, ,19.4,13.5,96,56,3.51,6.80
Totals:,,201.4,47.4, ,,,,,, 
