'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for PORT FAIRY Victoria for April 2019,,,,,,,,,,
Issued at 22:31 GMT on Wednesday 01 May 2019,,,,,,,,,,
© Copyright Commonwealth of Australia 2019 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
PORT FAIRY,01/04/2019,2.1,0.8, ,17.8,12.4,85,54,1.81,11.78
PORT FAIRY,02/04/2019,3.3,0.0, ,24.7,8.7,92,38,2.44,17.12
PORT FAIRY,03/04/2019,1.7,0.0, ,16.3,10.1,94,67,4.83,4.55
PORT FAIRY,04/04/2019,2.6,1.0, ,20.2,13.5,90,66,3.86,15.63
PORT FAIRY,05/04/2019,5.6,0.0, ,30.8,14.0,89,28,5.72,10.80
PORT FAIRY,06/04/2019,2.4,1.0, ,18.2,13.9,89,62,4.87,11.02
PORT FAIRY,07/04/2019,2.6,0.0, ,20.7,7.2,95,56,4.87,10.79
PORT FAIRY,08/04/2019,2.6,2.4, ,19.9,11.1,97,58,5.50,10.84
PORT FAIRY,09/04/2019,3.1,2.8, ,16.6,9.6,77,58,7.73,14.81
PORT FAIRY,10/04/2019,2.1,0.0, ,15.9,11.9,76,57,3.39,7.16
PORT FAIRY,11/04/2019,1.7,0.0, ,15.2,11.8,87,61,2.31,8.50
PORT FAIRY,12/04/2019,2.7,0.0, ,21.5,6.8,94,40,2.46,15.36
PORT FAIRY,13/04/2019,1.5,0.0, ,18.4,10.3,92,76,3.38,6.81
PORT FAIRY,14/04/2019,2.0,0.0, ,19.4,14.0,94,74,3.24,13.34
PORT FAIRY,15/04/2019,2.3,0.2, ,24.2,11.1,97,48,1.85,12.26
PORT FAIRY,16/04/2019,6.1,0.0, ,33.4,14.3,76,19,4.60,14.26
PORT FAIRY,17/04/2019,4.2,0.0, ,25.8,19.1,94,26,5.91,3.65
PORT FAIRY,18/04/2019,2.7,2.6, ,17.0,13.0,76,55,4.95,12.43
PORT FAIRY,19/04/2019,2.4,0.2, ,21.1,5.6,92,51,2.95,14.07
PORT FAIRY,20/04/2019,5.0,0.0, ,32.8,12.4,79,23,3.71,12.62
PORT FAIRY,21/04/2019,3.6,0.0, ,24.1,17.5,85,40,5.17,7.71
PORT FAIRY,22/04/2019,1.9,0.0, ,18.3,6.6,94,54,2.42,12.56
PORT FAIRY,23/04/2019,1.6,0.0, ,17.1,3.8,91,61,1.88,13.00
PORT FAIRY,24/04/2019,1.6,0.0, ,17.9,6.7,95,68,2.92,9.29
PORT FAIRY,25/04/2019,1.7,0.0, ,17.8,10.2,92,67,4.65,5.41
PORT FAIRY,26/04/2019,2.3,1.8, ,14.5,11.6,94,60,10.66,9.82
PORT FAIRY,27/04/2019,2.1,0.0, ,15.8,10.9,89,59,7.15,3.70
PORT FAIRY,28/04/2019,1.7,0.8, ,16.1,12.2,93,74,7.14,7.32
PORT FAIRY,29/04/2019,1.3,0.4, ,16.0,11.4,90,64,1.97,5.95
PORT FAIRY,30/04/2019,2.8,0.0, ,20.7,6.5,88,43,4.40,9.66
Totals:,,79.3,14, ,,,,,, 
