'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for VIEWBANK Victoria for August 2013,,,,,,,,,,
Issued at 22:31 GMT on Sunday 01 September 2013,,,,,,,,,,
© Copyright Commonwealth of Australia 2013 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
VIEWBANK,01/08/2013,1.5,0.0, ,13.4,2.6,99,50,2.75,12.97
VIEWBANK,02/08/2013,1.9,0.0, ,14.0,6.9,92,50,5.11,7.55
VIEWBANK,03/08/2013,1.2,2.2, ,11.9,6.6,99,70,5.10,7.08
VIEWBANK,04/08/2013,1.5,5.4, ,13.3,7.2,99,57,3.64,8.90
VIEWBANK,05/08/2013,1.9,1.0, ,15.1,9.3,81,64,5.79,5.86
VIEWBANK,06/08/2013,2.1,4.4, ,15.4,9.9,99,45,4.84,11.62
VIEWBANK,07/08/2013,1.4,0.0, ,13.6,4.2,100,55,2.71,9.26
VIEWBANK,08/08/2013,1.6,13.6, ,13.7,5.6,100,52,2.75,14.40
VIEWBANK,09/08/2013, ,6.0, ,11.7,5.7,99,63,5.79, 
VIEWBANK,10/08/2013,2.3,0.0, ,17.1,7.9,89,47,3.81,13.72
VIEWBANK,11/08/2013,2.1,0.0, ,15.7,7.8,85,58,4.20,14.11
VIEWBANK,12/08/2013,2.7,0.0, ,13.8,10.7,80,43,6.38,8.33
VIEWBANK,13/08/2013,2.6,0.8, ,15.1,7.3,79,52,5.97,14.54
VIEWBANK,14/08/2013,1.9,0.0, ,13.5,10.4,88,59,5.50,5.93
VIEWBANK,15/08/2013,2.0,3.0, ,16.7,6.0,85,49,2.90,12.41
VIEWBANK,16/08/2013,3.5,0.0, ,16.4,9.1,72,36,5.96,16.11
VIEWBANK,17/08/2013,2.4,0.4, ,15.0,8.3,85,51,5.27,12.50
VIEWBANK,18/08/2013,3.0,0.4, ,17.2,9.8,78,48,6.58,9.79
VIEWBANK,19/08/2013,2.2,0.0, ,12.0,6.2,81,49,5.01,13.23
VIEWBANK,20/08/2013,1.7,0.6, ,11.7,4.2,89,59,4.07,11.76
VIEWBANK,21/08/2013,1.9,0.8, ,13.8,5.4,93,53,3.49,12.57
VIEWBANK,22/08/2013,2.2,0.0, ,14.7,8.7,94,48,4.39,11.30
VIEWBANK,23/08/2013,1.3,4.2, ,14.0,10.1,99,72,4.98,4.96
VIEWBANK,24/08/2013,1.5,0.6, ,16.3,9.9,99,63,2.45,7.89
VIEWBANK,25/08/2013,2.2,0.0, ,16.1,11.3,87,53,3.93,9.26
VIEWBANK,26/08/2013,2.2,0.0, ,18.5,8.9,92,49,2.75,12.68
VIEWBANK,27/08/2013,2.3,0.0, ,19.8,6.1,100,53,2.54,15.99
VIEWBANK,28/08/2013,2.4,0.0, ,21.4,9.4,100,46,2.46,13.49
VIEWBANK,29/08/2013,3.1,0.0, ,22.7,11.9,98,39,4.27,9.11
VIEWBANK,30/08/2013,2.4,2.2, ,18.2,13.6,97,55,4.79,11.83
VIEWBANK,31/08/2013,3.2,3.4, ,21.6,8.8,100,38,2.88,18.87
Totals:,,64.2,49, ,,,,,, 
