'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SCORESBY RESEARCH INSTITUTE Victoria for May 2016,,,,,,,,,,
Issued at 22:30 GMT on Wednesday 01 June 2016,,,,,,,,,,
© Copyright Commonwealth of Australia 2016 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SCORESBY RESEARCH INSTITUTE,01/05/2016,2.0,7.2, ,16.1,13.9,91,51,4.16,7.45
SCORESBY RESEARCH INSTITUTE,02/05/2016,2.5,1.6, ,17.9,7.1,80,44,4.00,13.36
SCORESBY RESEARCH INSTITUTE,03/05/2016,2.9,0.0, ,19.7,11.6,90,44,5.72,8.19
SCORESBY RESEARCH INSTITUTE,04/05/2016,1.9,5.0, ,17.3,6.6,86,46,2.51,11.86
SCORESBY RESEARCH INSTITUTE,05/05/2016,2.8,0.0, ,20.6,11.2,69,48,4.01,11.87
SCORESBY RESEARCH INSTITUTE,06/05/2016,3.0,0.0, ,24.5,15.4,89,37,3.34,13.46
SCORESBY RESEARCH INSTITUTE,07/05/2016,2.7,0.0, ,25.0,9.1,95,36,2.83,13.25
SCORESBY RESEARCH INSTITUTE,08/05/2016,1.3,5.4, ,20.1,13.9,93,59,1.91,3.60
SCORESBY RESEARCH INSTITUTE,09/05/2016,1.8,2.8, ,21.2,14.6,94,66,4.80,4.92
SCORESBY RESEARCH INSTITUTE,10/05/2016,2.1,15.0, ,16.4,12.8,91,50,4.87,6.94
SCORESBY RESEARCH INSTITUTE,11/05/2016,1.5,4.6, ,16.3,10.2,92,58,3.28,5.80
SCORESBY RESEARCH INSTITUTE,12/05/2016,1.8,3.0, ,19.8,12.8,89,59,3.25,5.97
SCORESBY RESEARCH INSTITUTE,13/05/2016,2.1,0.0, ,20.4,15.1,73,51,2.78,9.81
SCORESBY RESEARCH INSTITUTE,14/05/2016,2.5,0.0, ,21.5,14.0,76,53,3.93,12.45
SCORESBY RESEARCH INSTITUTE,15/05/2016,1.9,0.0, ,20.7,14.5,93,48,2.71,9.35
SCORESBY RESEARCH INSTITUTE,16/05/2016,2.0,0.0, ,19.8,5.4,95,47,3.38,9.37
SCORESBY RESEARCH INSTITUTE,17/05/2016,1.4,0.4, ,16.7,12.8,86,54,2.24,4.84
SCORESBY RESEARCH INSTITUTE,18/05/2016,1.5,0.0, ,17.8,9.6,85,48,2.10,5.27
SCORESBY RESEARCH INSTITUTE,19/05/2016,1.9,0.0, ,23.4,13.7,92,59,3.57,2.51
SCORESBY RESEARCH INSTITUTE,20/05/2016,1.0, , ,17.2,7.2,96,53,0.99,8.92
SCORESBY RESEARCH INSTITUTE,21/05/2016,1.3,0.0, ,18.1,7.1,91,55,1.85,9.08
SCORESBY RESEARCH INSTITUTE,22/05/2016,2.5,0.0, ,21.6,6.3,90,44,4.21,8.55
SCORESBY RESEARCH INSTITUTE,23/05/2016,1.7,6.2, ,15.7,12.0,93,44,3.23,8.75
SCORESBY RESEARCH INSTITUTE,24/05/2016,1.0,2.8, ,15.9,7.5,95,55,1.24,8.06
SCORESBY RESEARCH INSTITUTE,25/05/2016,1.6,0.0, ,16.8,5.9,91,57,3.80,5.71
SCORESBY RESEARCH INSTITUTE,26/05/2016,0.7,11.2, ,11.9,9.7,95,86,2.22,3.05
SCORESBY RESEARCH INSTITUTE,27/05/2016,0.8,16.2, ,14.7,5.5,96,52,0.70,8.01
SCORESBY RESEARCH INSTITUTE,28/05/2016,0.8,0.2, ,13.7,3.0,96,62,1.14,8.26
SCORESBY RESEARCH INSTITUTE,29/05/2016,0.8,1.8, ,13.0,5.9,94,58,1.02,5.96
SCORESBY RESEARCH INSTITUTE,30/05/2016,0.7,0.0, ,15.2,4.7,95,50,0.54,9.63
SCORESBY RESEARCH INSTITUTE,31/05/2016,0.5,0.0, ,17.2,0.7,97,44,0.24,9.59
Totals:,,53,83.4, ,,,,,, 
