'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SCORESBY RESEARCH INSTITUTE Victoria for December 2014,,,,,,,,,,
Issued at 22:31 GMT on Saturday 27 December 2014,,,,,,,,,,
© Copyright Commonwealth of Australia 2014 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SCORESBY RESEARCH INSTITUTE,01/12/2014,5.7,0.0, ,28.0,20.9,86,43,3.76,23.52
SCORESBY RESEARCH INSTITUTE,02/12/2014,5.8,0.2, ,26.6,15.9,87,42,2.05,30.82
SCORESBY RESEARCH INSTITUTE,03/12/2014,2.5,0.0, ,23.9,14.2,94,69,1.78,11.12
SCORESBY RESEARCH INSTITUTE,04/12/2014,5.1,5.0, ,27.8,16.4,94,53,2.17,25.36
SCORESBY RESEARCH INSTITUTE,05/12/2014,1.7,0.0, ,20.7,16.1,93,74,2.06,5.50
SCORESBY RESEARCH INSTITUTE,06/12/2014,3.2,1.8, ,22.2,14.7,95,66,3.76,15.23
SCORESBY RESEARCH INSTITUTE,07/12/2014,1.7,14.8, ,16.7,13.5,92,78,2.29,7.25
SCORESBY RESEARCH INSTITUTE,08/12/2014,2.5,1.4, ,19.6,13.3,94,65,1.97,11.68
SCORESBY RESEARCH INSTITUTE,09/12/2014,5.0,0.0, ,22.7,13.7,86,47,1.93,28.42
SCORESBY RESEARCH INSTITUTE,10/12/2014,1.9,0.0, ,21.2,10.6,94,71,1.43,8.47
SCORESBY RESEARCH INSTITUTE,11/12/2014,3.7,0.2, ,22.1,15.1,91,62,3.50,18.40
SCORESBY RESEARCH INSTITUTE,12/12/2014,5.8,0.2, ,25.9,10.1,96,46,2.42,33.04
SCORESBY RESEARCH INSTITUTE,13/12/2014,6.7,0.0, ,29.8,10.2,95,28,2.51,32.81
SCORESBY RESEARCH INSTITUTE,14/12/2014,6.2,0.0, ,28.2,20.7,83,34,3.25,25.67
SCORESBY RESEARCH INSTITUTE,15/12/2014,4.7,0.0, ,26.6,12.7,94,51,1.73,25.13
SCORESBY RESEARCH INSTITUTE,16/12/2014,7.4,0.0, ,32.6,14.5,93,13,4.05,22.82
SCORESBY RESEARCH INSTITUTE,17/12/2014,5.3,0.0, ,22.2,8.8,84,32,2.39,30.44
SCORESBY RESEARCH INSTITUTE,18/12/2014, ,0.0, , ,9.5,94,29,2.31,21.00
SCORESBY RESEARCH INSTITUTE,19/12/2014, , , ,20.6, ,96,37,2.04,27.90
SCORESBY RESEARCH INSTITUTE,20/12/2014,5.2,0.0, ,24.0,9.5,90,40,1.64,30.48
SCORESBY RESEARCH INSTITUTE,21/12/2014,6.5,0.0, ,32.9,9.2,96,23,1.70,31.45
SCORESBY RESEARCH INSTITUTE,22/12/2014,4.4,0.0, ,28.1,16.0,90,54,1.58,20.99
SCORESBY RESEARCH INSTITUTE,23/12/2014,3.0,0.2, ,26.3,19.6,89,50,2.41,9.20
SCORESBY RESEARCH INSTITUTE,24/12/2014,4.6,0.0, ,23.3,10.1,92,48,2.21,25.94
SCORESBY RESEARCH INSTITUTE,25/12/2014, ,0.0, , ,10.4, , , ,32.85
SCORESBY RESEARCH INSTITUTE,26/12/2014, , , , , , , , ,30.00
Totals:,,98.6,23.8, ,,,,,, 
