'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for PYRENEES (BEN NEVIS) Victoria for June 2013,,,,,,,,,,
Issued at 22:31 GMT on Monday 01 July 2013,,,,,,,,,,
© Copyright Commonwealth of Australia 2013 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
PYRENEES (BEN NEVIS),01/06/2013,0.4,24.6, ,10.1,9.4,99,98,4.34,4.79
PYRENEES (BEN NEVIS),02/06/2013,0.4,4.0, ,7.7,3.9,99,98,7.52,8.98
PYRENEES (BEN NEVIS),03/06/2013,0.3,0.6, ,8.1,4.6,99,99,6.94,6.16
PYRENEES (BEN NEVIS),04/06/2013,0.4,4.4, ,8.9,5.0,99,99,2.13,4.66
PYRENEES (BEN NEVIS),05/06/2013,0.4,0.2, ,7.2,5.2,99,96,5.41,4.19
PYRENEES (BEN NEVIS),06/06/2013,0.4,2.2, ,7.6,5.5,99,97,5.72,4.87
PYRENEES (BEN NEVIS),07/06/2013,0.7,14.0, ,7.4,4.1,99,80,5.25,7.50
PYRENEES (BEN NEVIS),08/06/2013,0.7,0.6, ,8.9,2.2,94,76,2.27,9.09
PYRENEES (BEN NEVIS),09/06/2013,0.8,0.0, ,6.7,3.1,91,77,3.84,7.43
PYRENEES (BEN NEVIS),10/06/2013,1.0,0.0, ,10.2,3.3,91,71,4.86,9.20
PYRENEES (BEN NEVIS),11/06/2013,0.7,0.8, ,10.1,4.8,99,81,5.15,6.31
PYRENEES (BEN NEVIS),12/06/2013,0.6,4.4, ,6.9,6.1,99,87,7.78,2.31
PYRENEES (BEN NEVIS),13/06/2013,0.3,11.2, ,6.9,6.0,99,99,6.29,4.26
PYRENEES (BEN NEVIS),14/06/2013,0.6,6.2, ,6.3,5.3,99,86,7.26,5.11
PYRENEES (BEN NEVIS),15/06/2013,0.9,0.2, ,7.4,2.1,95,71,5.36,10.10
PYRENEES (BEN NEVIS),16/06/2013,0.9,0.0, ,7.3,3.4,93,70,4.25,8.65
PYRENEES (BEN NEVIS),17/06/2013,0.6,0.2, ,7.5,1.7,97,82,4.49,8.27
PYRENEES (BEN NEVIS),18/06/2013,0.8,0.4, ,8.6,2.5,97,76,4.75,7.97
PYRENEES (BEN NEVIS),19/06/2013,1.0,0.2, ,7.9,2.9,94,70,6.51,10.13
PYRENEES (BEN NEVIS),20/06/2013,0.9,0.0, ,8.3,1.5,93,63,3.59,10.04
PYRENEES (BEN NEVIS),21/06/2013,1.1,0.2, ,8.0,2.5,91,71,7.43,9.89
PYRENEES (BEN NEVIS),22/06/2013,1.1,0.0, ,8.4,2.7,92,72,8.01,9.11
PYRENEES (BEN NEVIS),23/06/2013,1.6,0.0, ,9.3,3.8,78,59,6.34,10.14
PYRENEES (BEN NEVIS),24/06/2013,1.2,0.0, ,10.2,3.8,84,57,3.77,9.83
PYRENEES (BEN NEVIS),25/06/2013,1.2,0.0, ,12.1,5.7,85,59,3.24,10.01
PYRENEES (BEN NEVIS),26/06/2013,1.0,0.2, ,11.4,3.8,93,62,3.01,10.06
PYRENEES (BEN NEVIS),27/06/2013,1.2,0.0, ,12.0,5.1,86,63,3.39,9.26
PYRENEES (BEN NEVIS),28/06/2013, ,0.0, ,12.7,5.6,88,56,2.26, 
PYRENEES (BEN NEVIS),29/06/2013,0.8,0.2, ,9.1,4.8,98,79,4.90,8.07
PYRENEES (BEN NEVIS),30/06/2013,0.5,0.4, ,10.4,4.8,98,91,4.05,6.95
Totals:,,22.5,75.2, ,,,,,, 
