'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for PYRENEES (BEN NEVIS) Victoria for May 2014,,,,,,,,,,
Issued at 22:31 GMT on Sunday 01 June 2014,,,,,,,,,,
© Copyright Commonwealth of Australia 2014 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
PYRENEES (BEN NEVIS),01/05/2014,1.1,0.0, ,10.0,2.1,95,67,3.06,7.57
PYRENEES (BEN NEVIS),02/05/2014,0.8,5.2, ,7.2,5.2,99,79,3.35,4.45
PYRENEES (BEN NEVIS),03/05/2014,0.9,4.2, ,9.6,2.9,99,82,6.33,7.97
PYRENEES (BEN NEVIS),04/05/2014,0.6,5.2, ,6.0,1.6,99,90,6.30,6.74
PYRENEES (BEN NEVIS),05/05/2014,0.6,0.6, ,10.0,2.6,99,93,4.57,4.96
PYRENEES (BEN NEVIS),06/05/2014,0.9,4.8, ,7.8,3.2,99,78,4.65,6.46
PYRENEES (BEN NEVIS),07/05/2014,1.0,0.2, ,8.1,4.2,99,73,5.24,9.27
PYRENEES (BEN NEVIS),08/05/2014,1.9,0.0, ,11.8,3.8,90,60,7.17,12.14
PYRENEES (BEN NEVIS),09/05/2014,1.6,0.0, ,10.9,6.0,94,64,10.18,5.25
PYRENEES (BEN NEVIS),10/05/2014,0.8,6.8, ,12.3,8.0,99,88,3.55,6.33
PYRENEES (BEN NEVIS),11/05/2014,1.2,1.0, ,14.8,6.8,99,73,3.02,8.33
PYRENEES (BEN NEVIS),12/05/2014,1.3,0.2, ,15.3,7.0,92,64,2.14,10.63
PYRENEES (BEN NEVIS),13/05/2014,1.6,0.2, ,14.2,6.9,93,61,4.15,11.21
PYRENEES (BEN NEVIS),14/05/2014,2.3,0.0, ,16.0,8.0,89,51,5.86,11.13
PYRENEES (BEN NEVIS),15/05/2014,2.6,0.0, ,17.6,11.1,77,49,5.23,10.21
PYRENEES (BEN NEVIS),16/05/2014,2.8,0.0, ,17.6,10.7,71,43,5.01,10.00
PYRENEES (BEN NEVIS),17/05/2014,2.7,0.0, ,18.7,11.7,67,49,4.89,6.46
PYRENEES (BEN NEVIS),18/05/2014,2.2,0.0, ,16.4,11.9,70,56,4.68,6.22
PYRENEES (BEN NEVIS),19/05/2014,1.7,0.0, ,17.6,11.0,93,61,4.28,6.46
PYRENEES (BEN NEVIS),20/05/2014,1.1,0.2, ,14.1,9.7,99,74,3.69,6.64
PYRENEES (BEN NEVIS),21/05/2014,1.3,0.2, ,16.9,7.9,99,72,3.38,9.47
PYRENEES (BEN NEVIS),22/05/2014,1.5,0.0, ,15.7,9.6,91,64,4.26,6.53
PYRENEES (BEN NEVIS),23/05/2014,0.9,9.0, ,13.9,10.1,99,80,3.90,6.07
PYRENEES (BEN NEVIS),24/05/2014,0.9,0.2, ,12.8,5.7,99,77,2.96,7.74
PYRENEES (BEN NEVIS),25/05/2014,0.7,0.0, ,13.3,8.9,99,90,3.61,5.13
PYRENEES (BEN NEVIS),26/05/2014,1.7,0.0, ,15.8,9.2,99,64,7.31,5.43
PYRENEES (BEN NEVIS),27/05/2014,1.4,10.4, ,12.1,10.1,99,60,5.41,6.71
PYRENEES (BEN NEVIS),28/05/2014,0.4,6.0, ,9.7,7.1,99,99,3.54,5.26
PYRENEES (BEN NEVIS),29/05/2014,1.0,0.2, ,12.1,5.4,99,64,2.64,7.48
PYRENEES (BEN NEVIS),30/05/2014,1.0,0.2, ,10.6,5.9,88,71,2.80,7.74
PYRENEES (BEN NEVIS),31/05/2014,1.1,0.0, ,10.2,6.4,99,61,4.16,5.39
Totals:,,41.6,54.8, ,,,,,, 
