'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for MORWELL (LATROBE VALLEY AIRPORT) Victoria for April 2015,,,,,,,,,,
Issued at 22:31 GMT on Friday 01 May 2015,,,,,,,,,,
© Copyright Commonwealth of Australia 2015 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
MORWELL (LATROBE VALLEY AIRPORT),01/04/2015,3.1,0.0, ,29.1,10.4,100,37,1.81,12.57
MORWELL (LATROBE VALLEY AIRPORT),02/04/2015,3.3,1.4, ,18.5,12.3,100,47,7.47,15.66
MORWELL (LATROBE VALLEY AIRPORT),03/04/2015,2.9,0.0, ,20.6,2.0,100,39,2.58,17.23
MORWELL (LATROBE VALLEY AIRPORT),04/04/2015,3.0,0.0, ,23.8,6.0,99,51,3.25,14.86
MORWELL (LATROBE VALLEY AIRPORT),05/04/2015,2.4,0.0, ,22.3,11.4,100,60,3.84,10.67
MORWELL (LATROBE VALLEY AIRPORT),06/04/2015,2.8,0.0, ,20.0,11.8,98,40,3.50,11.63
MORWELL (LATROBE VALLEY AIRPORT),07/04/2015,0.8,4.4, ,14.1,11.3,100,85,2.88,2.76
MORWELL (LATROBE VALLEY AIRPORT),08/04/2015,2.4,16.0, ,19.1,10.2,100,53,3.50,12.53
MORWELL (LATROBE VALLEY AIRPORT),09/04/2015,2.0,0.0, ,19.5,7.6,100,48,1.42,13.26
MORWELL (LATROBE VALLEY AIRPORT),10/04/2015,2.2,0.0, ,20.9,3.5,100,56,2.06,14.78
MORWELL (LATROBE VALLEY AIRPORT),11/04/2015,2.7,0.0, ,22.7,7.1,100,49,3.37,12.52
MORWELL (LATROBE VALLEY AIRPORT),12/04/2015,2.4,0.0, ,20.7,10.4,99,50,3.21,11.29
MORWELL (LATROBE VALLEY AIRPORT),13/04/2015,2.5,0.0, ,20.4,5.3,100,53,3.02,15.36
MORWELL (LATROBE VALLEY AIRPORT),14/04/2015,1.2,0.2, ,17.7,7.8,100,71,2.35,4.41
MORWELL (LATROBE VALLEY AIRPORT),15/04/2015,2.7,2.8, ,25.1,10.5,100,57,3.04,13.60
MORWELL (LATROBE VALLEY AIRPORT),16/04/2015,2.0,2.8, ,19.0,14.8,100,63,4.93,8.54
MORWELL (LATROBE VALLEY AIRPORT),17/04/2015,1.4,0.0, ,17.9,5.8,100,67,1.32,9.04
MORWELL (LATROBE VALLEY AIRPORT),18/04/2015,1.4,9.4, ,18.4,10.9,100,74,4.08,6.24
MORWELL (LATROBE VALLEY AIRPORT),19/04/2015,2.4,3.4, ,16.1,8.5,100,48,5.19,12.18
MORWELL (LATROBE VALLEY AIRPORT),20/04/2015,1.9,0.2, ,16.9,2.1,100,41,1.82,13.86
MORWELL (LATROBE VALLEY AIRPORT),21/04/2015,1.7,0.0, ,17.7,-0.1,100,48,1.39,13.48
MORWELL (LATROBE VALLEY AIRPORT),22/04/2015,1.0,0.0, ,17.6,6.4,100,82,1.88,5.00
MORWELL (LATROBE VALLEY AIRPORT),23/04/2015,1.0,5.8, ,18.3,12.9,100,85,1.82,6.17
MORWELL (LATROBE VALLEY AIRPORT),24/04/2015,1.2,1.0, ,20.2,14.1,100,75,2.20,5.52
MORWELL (LATROBE VALLEY AIRPORT),25/04/2015,0.8,0.2, ,15.2,9.4,100,91,3.02,5.44
MORWELL (LATROBE VALLEY AIRPORT),26/04/2015,1.5,0.4, ,15.5,11.1,100,72,6.88,6.41
MORWELL (LATROBE VALLEY AIRPORT),27/04/2015,1.6,1.4, ,16.3,9.9,100,70,5.27,9.93
MORWELL (LATROBE VALLEY AIRPORT),28/04/2015,1.5,0.0, ,17.6,6.4,100,67,3.06,9.64
MORWELL (LATROBE VALLEY AIRPORT),29/04/2015,1.3,0.2, ,17.8,1.9,100,60,1.06,12.42
MORWELL (LATROBE VALLEY AIRPORT),30/04/2015,1.5,0.0, ,19.3,2.6,100,60,1.63,11.11
Totals:,,58.6,49.6, ,,,,,, 
